Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
04DPR0192Z,1,MATUTINO,EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,9,ESCÁRCEGA,945,CHAN LAGUNA,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,CHAN LAGUNA,24373,996,996,,,41,39,80,3,0,3,4,7,,90:12:30.00 W,18:28:53.00 N,-90.208333,18.481389
04DPR0212W,1,MATUTINO,EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,3,CARMEN,3635,EL TRIUNFO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,24316,938,938,,,11,4,15,0,0,0,1,2,,91:13:47.64 W,18:14:57.12 N,-91.2299,18.2492
04PJN0014K,1,MATUTINO,GABRIELA MISTRAL,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,4,CAMPECHE,3,CARMEN,1,CIUDAD DEL CARMEN,CALLE 33 A,7,CALLE 52 A,CALLE 52 B,CALLE LIRIOS,148,BUROCRATA,24160,9383826170,9383826170,,,18,23,41,0,3,3,3,3,,91:50:11.04 W,18:38:16.08 N,-91.8364,18.6378
04PJN0021U,1,MATUTINO,CELESTIN FREINET,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,4,CAMPECHE,3,CARMEN,1,CIUDAD DEL CARMEN,CALLE 37,610,CALLE 34,CALLE 36,NINGUNO NINGUNO,64,TECOLUTLA,24178,9383821369,9383821369,,,23,6,29,0,3,3,3,3,,91:50:11.04 W,18:38:16.08 N,-91.8364,18.6378
04PDI0008D,1,MATUTINO,CAJITA DE SORPRESAS,INICIAL,INICIAL,LACTANTE Y MATERNAL,PRIVADO,PRIVADO,4,CAMPECHE,3,CARMEN,1,CIUDAD DEL CARMEN,CALLE 24,51,CALLE 29,CALLE 29 A,NINGUNO NINGUNO,14,CENTRO,0,9383820445,9383820445,,,33,47,80,0,0,0,4,4,,91:50:11.04 W,18:38:16.08 N,-91.8364,18.6378
04PES0011X,1,MATUTINO,MARIA DEL PILAR ELENA FLORES ACUNA,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,AVENIDA MIGUEL HIDALGO,38,CALLE 105,AVENIDA GOBERNADORES,CALLE 102,423,AVIACION,24070,9818151490,9818151490,,,77,69,146,4,7,11,6,12,,90:30:46.39 W,19:50:28.98 N,-90.512885,19.841384
04OJN0021V,1,MATUTINO,PIECITOS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,CALLE 3,1,CALLE 4,CALLE 2,CALLE 1,18,EL CARMELO,24075,9811086086,9811086086,,,18,19,37,0,3,3,3,3,,90:32:22.56 W,19:50:41.28 N,-90.5396,19.8448
04PJN0025Q,1,MATUTINO,LUIS PASTEUR,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,AVENIDA GOBERNADORES,247,CALLE JESUS GARCIA,AVENIDA HIDALGO,CALLE NINGUNO,49,HUANAL,24070,9818152876,9818152876,,,41,46,87,0,4,4,4,4,,90:30:51.11 W,19:50:33.63 N,-90.514196,19.842674
04PNP0003Z,4,DISCONTINUO,INSTITUTO MORELOS,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PRIVADO,PRIVADO,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,AVENIDA MIGUEL HIDALGO,38,AVENIDA GOBERNADORES,CALLE 105 D,CALLE NINGUNO,423,AVIACION,24070,9818151490,9818151490,,,,,,,,,,,,90:30:46.01 W,19:51:17.03 N,-90.512781,19.85473
04PDI0016M,1,MATUTINO,INSTITUTO AMERICA,INICIAL,INICIAL,LACTANTE Y MATERNAL,PRIVADO,PRIVADO,4,CAMPECHE,3,CARMEN,1,CIUDAD DEL CARMEN,AVENIDA PASEO DEL MAR,506,CALLE PULPO,CALLE JUREL,CALLE DELFIN,72,JUSTO SIERRA,24166,9383820954,9383820954,,,2,1,3,0,0,0,1,1,,91:49:32.16 W,18:39:46.47 N,-91.825601,18.662908
04PIB0009E,2,VESPERTINO,ESPACIO DE DANZA,OTROS,OTRO NIVEL EDUCATIVO,ARTÍSTICA,PRIVADO,PRIVADO,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,CALLE 61,28,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,142,NINGUNO,0,981,981,,,,,,,,,,,,90:32:22.56 W,19:50:41.28 N,-90.5396,19.8448
04PIB0020A,2,VESPERTINO,PELICANOS,OTROS,OTRO NIVEL EDUCATIVO,ARTÍSTICA,PRIVADO,PRIVADO,4,CAMPECHE,3,CARMEN,1,CIUDAD DEL CARMEN,CALLE 33,93,CALLE 50 A,CALLE 50,NINGUNO NINGUNO,137,NINGUNO,0,9383829982,9383829982,,,,,,,,,,,,91:50:11.04 W,18:38:16.08 N,-91.8364,18.6378
04OSU0003G,4,DISCONTINUO,INSTITUTO DE ESTUDIOS EN DERECHOS HUMANOS,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PÚBLICO,AUTÓNOMO,4,CAMPECHE,3,CARMEN,1,CIUDAD DEL CARMEN,CALLE CABALLITO DE MAR,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,47,PLAYA NORTE,24115,9383814786,9383814786,,,,,,,,,,,,91:50:14.98 W,18:39:43.11 N,-91.837495,18.661975
04PPR0007R,1,MATUTINO,LUIS PASTEUR,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,CALLE GOBERNADORES,295,CALLE DE LA GOBERNADORES,CALLE 105-A,NINGUNO NINGUNO,142,NINGUNO,0,9818152876,9818152876,,,169,148,317,4,8,12,12,12,,90:32:22.56 W,19:50:41.28 N,-90.5396,19.8448
04DPR0466Y,1,MATUTINO,CLAUDIO CORTES CASTRO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,3,CARMEN,199,ISLA AGUADA,CALLE BENITO JUAREZ,0,CALLE 5 DE MAYO,CALLE FRANCISCO I. MADERO,NINGUNO NINGUNO,16,JUAREZ,24327,938,938,,,181,183,364,4,8,12,12,12,,91:29:0.60 W,18:46:58.80 N,-91.4835,18.783
04DPR0555R,1,MATUTINO,LA CIUDAD DEL SOL,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,4,CHAMPOTÓN,17,CIUDAD DEL SOL,CALLE DEL DIA,0,CALLE DEL SOL,CALLE DE LA ESTRELLA,NINGUNO NINGUNO,2,NINGUNO,24450,982,982,,,29,38,67,2,1,3,4,6,,90:42:9.72 W,19:28:41.88 N,-90.7027,19.4783
04DPR0745I,1,MATUTINO,GUILLERMO GONZALEZ GALERA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,11,CANDELARIA,372,NUEVO COMALCALCO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24345,982,982,,,23,25,48,1,0,1,2,2,,90:28:38.28 W,18:8:12.84 N,-90.4773,18.1369
04DTV0089L,1,MATUTINO,TELESECUNDARIA NUM 89,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,9,ESCÁRCEGA,268,LUNA,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,LUNA,24354,982,982,,,26,22,48,2,1,3,3,3,,90:54:0.00 W,18:17:46.00 N,-90.9,18.296111
04DTV0150Z,1,MATUTINO,TELESECUNDARIA NUM 150,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,11,CANDELARIA,341,MIGUEL DE LA MADRID (EL PAÑUELO),CALLE MIGUEL DE LA MADRID (PANUELO),0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24325,982,982,,,25,27,52,1,2,3,3,4,,90:24:24.12 W,17:59:42.36 N,-90.4067,17.9951
04ECB0016O,1,MATUTINO,COLEGIO DE BACHILLERES PLANTEL NUM 16 ADOLFO LOPEZ MATEOS,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,4,CAMPECHE,9,ESCÁRCEGA,965,ADOLFO LÓPEZ MATEOS,CALLE CARRETERA FEDERAL LIBRE 186 TRAMO ESCARCEGA ADOLFO LOPEZ MATEOS KILOMETRO 52+000,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24374,,,,,,,,,,,,,,90:17:52.80 W,18:38:18.24 N,-90.298,18.6384
04KTV0037P,1,MATUTINO,SECUNDARIA COMUNITARIA,BÁSICA,SECUNDARIA,COMUNITARIO,PÚBLICO,FEDERAL,4,CAMPECHE,11,CANDELARIA,115,CORTE PAJARAL,CALLE CORTE PAJARAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24000,982,982,,,3,11,14,1,0,1,0,0,,91:4:41.52 W,18:7:7.32 N,-91.0782,18.1187
04NDI0009E,1,MATUTINO,ESTANCIA PARA EL BIENESTAR Y DESARROLLO INFANTIL NUM 100,INICIAL,INICIAL,LACTANTE Y MATERNAL,PÚBLICO,FEDERAL,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,AVENIDA CENTRAL,0,CALLE COSTA RICA,AVENIDA LICENCIADO LUIS,CIRCUITO BELEN OESTE,135,SANTA ANA,24050,9818111648,9818111648,,,29,26,55,0,2,2,4,4,,90:32:5.23 W,19:49:49.48 N,-90.534785,19.83041
04KJN0373B,1,MATUTINO,CURSO COMUNITARIO DE EDUCACION PREESCOLAR,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,4,CAMPECHE,3,CARMEN,3480,EL RANCHITO,CALLE RANCHITO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,24355,938,938,,,0,2,2,0,1,1,0,0,,91:14:22.56 W,18:18:53.64 N,-91.2396,18.3149
04KJN0537V,1,MATUTINO,CURSO COMUNITARIO DE EDUCACION PREESCOLAR,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,4,CAMPECHE,11,CANDELARIA,399,SAN ROMÁN,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,24343,982,982,,,4,7,11,1,0,1,0,0,,90:22:12.84 W,18:11:29.77 N,-90.370233,18.191604
04SDI0104D,1,MATUTINO,ESTANCIA INFANTIL CUBITOS,INICIAL,INICIAL,LACTANTE Y MATERNAL,PRIVADO,SUBSIDIO,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,CALLE ULUMAL,11,CALLE CAMPECHEN,CALLE BAJA VELOCIDAD,CALLE COBA,426,COLONIAL CAMPECHE SECCION MAQUILADORA,24087,9818171611,9818171611,,,6,6,12,0,1,1,1,1,,90:29:15.19 W,19:50:39.81 N,-90.487553,19.844391
04FEI0032W,1,MATUTINO,PROGRAMA DE EDUCACION INICIAL MOD-32,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL,4,CAMPECHE,11,CANDELARIA,1,CANDELARIA,CALLE 21,18,CALLE 28,CALLE 26,CALLE 19,6,INDEPENDENCIA,24330,,,,,38,44,82,3,6,9,0,0,,91:2:27.51 W,18:10:49.23 N,-91.040974,18.180343
04FEI0035T,1,MATUTINO,PROGRAMA DE EDUCACION INICIAL MOD-35,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL,4,CAMPECHE,10,CALAKMUL,268,XBONIL,CALLE VICENTE GUERRERO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24658,,,,,54,50,104,0,10,10,0,0,,90:9:54.00 W,18:38:9.60 N,-90.165,18.636
04DPR0161F,1,MATUTINO,HECTOR PEREZ MARTINEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,10,CALAKMUL,272,ZOH-LAGUNA (ÁLVARO OBREGÓN),CALLE PUCTE,0,CALLE SELVA,CALLE CARACOLILLO,NINGUNO NINGUNO,2,NINGUNO,24644,,,,,78,55,133,3,3,6,6,6,,89:25:8.76 W,18:35:38.04 N,-89.4191,18.5939
04DPR0188M,1,MATUTINO,ESTADO DE YUCATAN,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,5,HECELCHAKÁN,1,HECELCHAKÁN,CALLE 27,98,CALLE 20,CALLE 26,CALLE 29,3,SAN FRANCISCO,24800,996,996,,,71,68,139,5,2,7,7,7,,90:8:27.63 W,20:10:27.43 N,-90.141009,20.174286
04DJN0271V,1,MATUTINO,JOAQUIN BLENGIO Y MOLINA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,4,CHAMPOTÓN,191,MAYA TECÚN I,CALLE 9 MORELOS,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,MAYATECUM,24495,9811173028,9811173028,,,17,26,43,0,1,1,2,2,,90:30:21.96 W,19:9:11.16 N,-90.5061,19.1531
04DJN0300Z,1,MATUTINO,PROFA ANA ESPERANZA ROMERO ZETINA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,3,CARMEN,3531,SAN ISIDRO,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,24315,938,938,,,14,18,32,0,1,1,2,2,,91:2:58.00 W,18:38:1.00 N,-91.049444,18.633611
04DJN0167J,1,MATUTINO,NICOLAS BRAVO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,7,PALIZADA,110,SANTA ISABEL,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,24200,913,913,,,15,9,24,0,0,0,3,3,,92:5:42.00 W,18:20:6.00 N,-92.095,18.335
04DJN0198C,1,MATUTINO,EMILIA FERREIRO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,3,CARMEN,13,PUERTO RICO,CALLE ORIZABA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24326,9383827137,9383827137,,,17,16,33,0,0,0,1,2,,91:56:20.76 W,18:37:15.24 N,-91.9391,18.6209
04USU0018T,4,DISCONTINUO,FACULTAD DE CIENCIAS DE LA INFORMACION,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PÚBLICO,AUTÓNOMO,4,CAMPECHE,3,CARMEN,1,CIUDAD DEL CARMEN,CALLE 56,4,AVENIDA CONCORDIA,AVENIDA AVIACION,AVENIDA JUAREZ,46,PETROLERA,24179,9383811018,9383811018,,,,,,,,,,,,91:49:14.73 W,18:38:51.45 N,-91.820759,18.647625
04DPR0001S,1,MATUTINO,DR HECTOR PEREZ MARTINEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,2,CAMPECHE,71,BOBOLÁ,CALLE SAN ANTONIO,0,CALLE SANTA FE,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24520,9811342858,9811342858,,,19,18,37,0,1,1,2,2,,90:25:13.80 W,19:46:13.80 N,-90.4205,19.7705
04DPR0371K,1,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,4,CHAMPOTÓN,19,MOQUEL,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24405,,,,,43,35,78,1,1,2,3,6,,90:40:25.32 W,19:21:10.44 N,-90.6737,19.3529
04DPR0383P,1,MATUTINO,DON MIGUEL HIDALGO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,1,CALKINÍ,4,BÉCAL,CALLE 33,153,CALLE 20,CALLE 18-A,NINGUNO NINGUNO,11,SANTA CRUZ,24916,996,996,,,49,44,93,3,2,5,6,9,,90:1:41.16 W,20:26:33.00 N,-90.0281,20.4425
04DIN0090W,4,DISCONTINUO,XUNAAN KAAB,INICIAL,INICIAL,INICIAL INDÍGENA,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,6,HOPELCHÉN,56,X-CANHÁ,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24667,996,996,,,10,5,15,0,1,1,0,0,,89:20:2.04 W,19:6:2.16 N,-89.3339,19.1006
04DIN0113Q,4,DISCONTINUO,U K'AAY PAALAL,INICIAL,INICIAL,INICIAL INDÍGENA,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,10,CALAKMUL,139,LA LUCHA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24645,983,983,,,12,7,19,0,1,1,0,0,,89:26:12.48 W,18:25:23.16 N,-89.4368,18.4231
04PSU0021V,4,DISCONTINUO,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PRIVADO,PRIVADO,4,CAMPECHE,2,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,CALLE VICENTE SUAREZ,73,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,74,MIRAMAR,24030,9818166039,9818166039,,,,,,,,,,,,90:33:17.43 W,19:49:58.30 N,-90.554843,19.832862
04DTV0088M,1,MATUTINO,TELESECUNDARIA NUM 88,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,4,CHAMPOTÓN,192,MAYA TECÚN II,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,MAYATECUM,24495,9821160338,9821160338,,,26,27,53,0,3,3,3,6,,90:30:20.00 W,19:9:53.00 N,-90.505556,19.164722
04DTV0123B,1,MATUTINO,TELESECUNDARIA NUM 123,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,2,CAMPECHE,91,NOHAKAL,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NOHAKAL,24537,9818186844,9818186844,,,23,19,42,2,1,3,3,3,,90:20:12.00 W,19:39:12.00 N,-90.336667,19.653333
04DCC0007G,1,MATUTINO,JACINTO CANEK,BÁSICA,PREESCOLAR,INDÍGENA,PÚBLICO,FEDERAL TRANSFERIDO,4,CAMPECHE,1,CALKINÍ,10,SAN ANTONIO SAHCABCHÉN,CALLE PRINCIPAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24922,,,,,54,36,90,0,5,5,5,5,,90:8:15.00 W,20:18:23.76 N,-90.1375,20.3066
04KJN0089F,1,MATUTINO,CURSO COMUNITARIO DE EDUCACION PREESCOLAR,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,4,CAMPECHE,4,CHAMPOTÓN,2247,KILÓMETRO SESENTA Y SIETE (VENUSTIANO CARRANZA),CALLE KILOMETRO 67,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,24350,982,982,,,6,13,19,1,1,2,0,0,,90:43:52.68 W,18:45:26.28 N,-90.7313,18.7573
