Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
09PJN4382A,1,MATUTINO,EL PALACIO DEL CONEJO,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,6,IZTACALCO,1,IZTACALCO,CALLE TRIGO NO. 100,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,56,REFORMA IZTACCIHUATL,8810,56334892,56334892,,,27,30,57,0,3,3,3,3,,99:5:51.36 W,19:23:45.24 N,-99.0976,19.3959
09PJN0507R,1,MATUTINO,BELMONT AMERICAN SCHOOL,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,RETORNO TUYEHUALCO NO. 5,0,CALLE CAPRI,CALLE LESINA,NINGUNO NINGUNO,101,LOMAS ESTRELLA,9890,56324393,56324393,,,31,36,67,0,3,3,3,3,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09PPR1516W,1,MATUTINO,MOISES SAENZ GARZA,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,PRIVADA DE REFORMA URBANA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,324,REFORMA POLITICA,9730,15467960,15467960,,,,,,,,,,,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09PJN5177X,1,MATUTINO,CENTRO EDUCATIVO PAAT PAAL,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,3,COYOACÁN,1,COYOACÁN,CALLE TRECE NO. 207,0,CALLE 12,CALLE BENITO JUAREZ,NINGUNO NINGUNO,59,ESPARTACO,4870,56792844,56792844,,,31,21,52,0,3,3,3,6,,99:9:43.56 W,19:21:0.72 N,-99.1621,19.3502
09PJN1807V,1,MATUTINO,KINDER ANDES,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,CALLE VIRREYES,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,108,LOMAS DE CHAPULTEPEC,11000,52825606,52825606,,,114,96,210,0,11,11,11,11,,99:11:26.88 W,19:24:26.28 N,-99.1908,19.4073
09DJN1132W,2,VESPERTINO,NETZAHUALCOYOTL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,CALLE ESQ 8,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,82,GUADALUPE PROLETARIA,7670,53923442,53923442,,,28,47,75,0,4,4,4,9,,99:6:48.60 W,19:28:58.44 N,-99.1135,19.4829
09DPR3135X,2,VESPERTINO,JAIME NUNO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,CALLE PERALVILLO NO. 51,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,44,MORELOS AMPLIACION,6200,55269491,55269491,,,48,47,95,0,6,6,6,12,,99:9:6.84 W,19:26:29.76 N,-99.1519,19.4416
09PPR0880N,1,MATUTINO,BETH YAACOV,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,RETORNO LANZ DURET 24,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,53,PERIODISTA,11220,53953405,53953405,,,0,148,148,0,6,6,7,12,,99:11:26.88 W,19:24:26.28 N,-99.1908,19.4073
09DJN0346Q,1,MATUTINO,JUAN RAMON JIMENEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,6,IZTACALCO,1,IZTACALCO,CALLE TEXCOCO NO. 22,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,52,IZTACALCO,8900,56495869,56495869,,,92,98,190,0,7,7,7,8,,99:5:51.36 W,19:23:45.24 N,-99.0976,19.3959
09DBS0040L,3,NOCTURNO,ENRIQUE C REBSAMEN,BÁSICA,SECUNDARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,13,XOCHIMILCO,1,XOCHIMILCO,CERRADA MELCHOR OCAMPO NO. 13,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,165,SANTIAGO TULYEHUALCO,16700,21614042,21614042,,,,,,,,,,,,99:6:17.64 W,19:15:48.60 N,-99.1049,19.2635
09DPR0125W,1,MATUTINO,PROFR. VICENTE V. YBARRA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,13,XOCHIMILCO,1,XOCHIMILCO,CAMINO A NATIVITAS NO. 346,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,23,XALTOCAN,0,56417426,56417426,,,235,212,447,2,10,12,12,12,,99:6:17.64 W,19:15:48.60 N,-99.1049,19.2635
09DPR0047I,2,VESPERTINO,PROFR. BRUNO MARTINEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,CERRADA CALANDRIA,0,CALLE SAUCES,CALLE CONSEJO URBANO,NINGUNO NINGUNO,195,TENORIOS,9680,54297302,54297302,,,168,139,307,6,10,16,17,17,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09PPR1309O,1,MATUTINO,COLEGIO REINO AMERICANO,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,1,ÁLVARO OBREGÓN,PRIVADA DE ARRAYAN NO. 1,0,CALLE SAUCE,CALLE ARRAYAN,NINGUNO NINGUNO,97,GARCIMARRERO,1510,56379765,56379765,,,,,,,,,,,,99:11:43.44 W,19:23:26.88 N,-99.1954,19.3908
09PJN5743B,1,MATUTINO,"CULTURA, EDUCACIÓN Y RECREACIÓN",BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,3,COYOACÁN,1,COYOACÁN,PROLONGACIÓN TLAHUICAS NO. 39,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,179,SAN FRANCISCO CULHUACAN,4430,55818149,55818149,,,,,,,,,,,,99:9:43.56 W,19:21:0.72 N,-99.1621,19.3502
09DIX0017P,1,MATUTINO,FRANCISCO I. MADERO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,CALLE TAPICERIA NO. 90,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,46,MORELOS,15270,57895352,57895352,,,94,78,172,3,9,12,8,23,,99:6:49.32 W,19:25:9.48 N,-99.1137,19.4193
09DJN0645O,1,MATUTINO,OLINCAL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,13,XOCHIMILCO,1,XOCHIMILCO,CAMINO REAL SAN MATEO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,63,SAN LUCAS XOCHIMANCA,16300,21560223,21560223,,,124,108,232,0,9,9,7,7,,99:6:17.64 W,19:15:48.60 N,-99.1049,19.2635
09PJN5183I,1,MATUTINO,JARDIN DE NIÑOS ONTARIO,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,CALLE OTE 91 NO. 3132,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,305,MARTIRES DE RIO BLANCO,7880,57710695,57710695,,,26,23,49,0,3,3,3,3,,99:6:48.60 W,19:28:58.44 N,-99.1135,19.4829
09DML0050E,5,CONTINUO,CENTRO DE ATENCIÓN MÚLTIPLE No. 41,ESPECIAL,CAM,CAM,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,13,XOCHIMILCO,1,XOCHIMILCO,CALLE MUYUGUARDA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,6,BARRIO 18,16034,56769367,56769367,,,58,37,95,1,9,10,8,8,,99:6:17.64 W,19:15:48.60 N,-99.1049,19.2635
09DPR5026D,2,VESPERTINO,MITLA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,CERRADA VICTORIA NO. 36,0,CALLE VICTORIA,CALLE COMONFOT,NINGUNO NINGUNO,18,SAN LUCAS,9000,58598565,58598565,,,77,80,157,3,5,8,8,12,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09DJN1060T,1,MATUTINO,EMILIO ROSENBLUETH,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,CALLE VIÑA DEL MAR NO. 5,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,180,SAN PEDRO ZACATENCO,7360,51194548,51194548,,,134,122,256,0,12,12,8,8,,99:6:48.60 W,19:28:58.44 N,-99.1135,19.4829
09PJN6008J,1,MATUTINO,LIBELULAND,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,CERRADA DE LA HUERTA NO. 26,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,146,RESIDENCIAL VILLA COAPA,14390,55946245,55946245,,,,,,,,,,,,99:10:1.56 W,19:17:17.88 N,-99.1671,19.2883
09PJN5658E,1,MATUTINO,EL CASTILLO DEL PRINCIPITO,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,CALLE RIO SANTA COLETA MANZ-89 L-16,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,153,PUENTE BLANCO,9770,59708619,59708619,,,7,4,11,0,2,2,3,4,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09PJN3665A,1,MATUTINO,JARDIN DE NIÑOS HAMELIN,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,1,ÁLVARO OBREGÓN,PROLONGACIÓN CALLE 7,0,CALLE AV. DEL ROSAL,CALLE 6,NINGUNO NINGUNO,380,OLIVAR DEL CONDE 1A SECCION,1400,54235029,54235029,,,,,,,,,,,,99:11:43.44 W,19:23:26.88 N,-99.1954,19.3908
09PPR1708L,1,MATUTINO,COLEGIO SAN PATRICIO,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,CALLE RET. GENARO ALVARADO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,327,UNIDAD CTM ATZACOALCO,7090,57691192,57691192,,,27,23,50,0,3,3,6,6,,99:6:48.60 W,19:28:58.44 N,-99.1135,19.4829
09DPR4230H,2,VESPERTINO,JOSE GUADALUPE POSADA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,CALLE VICENTE SUAREZ M-4 L-12,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,107,MIGUEL DE LA MADRID HURTADO,9698,58326174,58326174,,,129,125,254,3,9,12,12,12,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09DPR2258Z,2,VESPERTINO,DR. PEDRO DE ALBA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,CALLE TOLTECAS 22,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,345,SANTA BARBARA,9000,56855860,56855860,,,,,,,,,,,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09PPR1738F,1,MATUTINO,LICEO ESCOLAR MEXICANO,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,CALZADA LEGARIA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,107,IRRIGACION,11500,55571906,55571906,,,33,40,73,0,6,6,6,6,,99:11:26.88 W,19:24:26.28 N,-99.1908,19.4073
09PJN5440H,1,MATUTINO,JUAN RAMON JIMENEZ,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,CALLE VIÑA DEL MAR NO. 5,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,180,SAN PEDRO ZACATENCO,7360,57520189,57520189,,,12,20,32,0,3,3,3,3,,99:6:48.60 W,19:28:58.44 N,-99.1135,19.4829
09DPR1160I,1,MATUTINO,ANTONIO GARCIA CUBAS,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,6,IZTACALCO,1,IZTACALCO,CALLE AV. SANTIAGO NO. 50,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,62,SANTIAGO SUR BARRIO,8240,55790339,55790339,,,205,183,388,0,16,16,16,16,,99:5:51.36 W,19:23:45.24 N,-99.0976,19.3959
09DPR2357Z,1,MATUTINO,LIC. PONCIANO ARRIAGA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,CALLEJÓN DEL HORMIGUERO NO. 5,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,7,CENTRO,0,55421846,55421846,,,89,96,185,1,5,6,6,16,,99:9:6.84 W,19:26:29.76 N,-99.1519,19.4416
09PJN5508Y,1,MATUTINO,JARDIN DE NIÑOS EL MUNDO FELIZ,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,CALLE TRANSVAL NO. 81,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,58,ROMERO RUBIO,15400,55517517,55517517,,,19,13,32,1,2,3,3,3,,99:6:49.32 W,19:25:9.48 N,-99.1137,19.4193
09DPR0960U,2,VESPERTINO,PINTOR GERARDO MURILLO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,CALLE PUERTA 4 DE LA CIUDAD DEPORTIVA,0,CALLE AñIL,VIADUCTO MIGUEL ALEMAN,NINGUNO NINGUNO,91,JUAN ESCUTIA,9100,57459496,57459496,,,85,83,168,1,9,10,10,10,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09PJN5198K,1,MATUTINO,JARDIN DE NIÑOS YOLOTZIN,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,CALZADA DE TLALPAN 1150,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,74,PORTALES,3300,50970794,50970794,,,2,2,4,0,3,3,3,3,,99:9:28.44 W,19:22:19.20 N,-99.1579,19.372
09PJN4316B,1,MATUTINO,KINDER SEFARADI,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,4,CUAJIMALPA DE MORELOS,1,CUAJIMALPA DE MORELOS,CALLE TALLER DE CAPSULAS NO. 13,0,CALLE FABRICA DE CARTUCHOS,CALLE TALLER DE PROYECTILES,NINGUNO NINGUNO,27,LOMAS DE CHAMIZAL,0,52450872,52450872,,,50,50,100,0,12,12,6,6,,99:17:59.28 W,19:21:26.64 N,-99.2998,19.3574
09DJN1169J,1,MATUTINO,JOHN DEWEY,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,CALLE AV. SAN MIGUEL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,302,MALACATES AMPLIACION,99999,18582665,18582665,,,75,70,145,0,5,5,5,5,,99:6:48.60 W,19:28:58.44 N,-99.1135,19.4829
09DES4008A,2,VESPERTINO,TOMÁS GARRIGUE MASARYK,BÁSICA,SECUNDARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,VIADUCTO RIO BECERRA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,50,SAN PEDRO DE LOS PINOS,3800,55154396,55154396,,,0,494,494,16,17,33,6,23,,99:9:28.44 W,19:22:19.20 N,-99.1579,19.372
09DST0117Z,1,MATUTINO,ESCUELA SECUNDARIA TÉCNICA 117,BÁSICA,SECUNDARIA,TÉCNICA,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,1,ÁLVARO OBREGÓN,CALLE CARDENAL,0,CALLE TÁNTALO,CALLE PERDIZ,CALLE ZACUA,30,AVE REAL,1560,56020414,56020414,,,225,187,412,8,7,15,15,15,,99:14:15.67 W,19:21:43.68 N,-99.237687,19.362133
09PPR0510V,1,MATUTINO,ENRIQUE PESTALOZZI,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,CALLE ESQ 8,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,82,GUADALUPE PROLETARIA,7670,53921434,53921434,,,55,37,92,0,6,6,11,11,,99:6:48.60 W,19:28:58.44 N,-99.1135,19.4829
09PES1019R,1,MATUTINO,COLEGIO S. JUAN PABLO II,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,CALZADA DE TLALPAN 1150,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,74,PORTALES,3300,0,0,,,36,36,72,3,4,7,3,3,,99:9:28.44 W,19:22:19.20 N,-99.1579,19.372
09PJN1403C,1,MATUTINO,MONUMENTO A LA REVOLUCION,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,CALLE SOMBRERETE M-2 L-38,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,96,LOMAS DE LA ESTANCIA,9640,58325663,58325663,,,,,,,,,,,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
09DJN0097Z,1,MATUTINO,REPUBLICA DE NICARAGUA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,3,COYOACÁN,1,COYOACÁN,CALLE DIEGO RIVERA NO. 3,0,CALLE TALLO,CALLE BOTON,NINGUNO NINGUNO,101,EL RELOJ,4640,56172284,56172284,,,76,82,158,0,6,6,6,7,,99:9:43.56 W,19:21:0.72 N,-99.1621,19.3502
09DPR2746Q,2,VESPERTINO,FEDERICO BERRUETO RAMON,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL,9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,PRIVADA DE TRABAJADORAS SOCIALES NO. 25,0,CALLE RIO CHURUBUSCO,CALLE EJE 6 DE TRABAJADORES S,NINGUNO NINGUNO,333,SAN JOSE ACULCO,9410,56340655,56340655,,,53,55,108,0,5,5,5,6,,99:5:33.36 W,19:21:32.40 N,-99.0926,19.359
