Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
31DPR0450U,1,MATUTINO,JUAN ALDAMA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,31,YUCATÁN,58,PETO,18,PROGRESITO,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97930,,,,,13,9,22,1,0,1,2,2,,88:51:0.88 W,20:5:28.12 N,-88.850244,20.091145
31DPR0961V,1,MATUTINO,HERMENEGILDO GALEANA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,31,YUCATÁN,50,MÉRIDA,129,TEXÁN CÁMARA,CALLE 18,0,CALLE 19,CALLE 23,CALLE NINGUNO,1,NINGUNO,97315,,,,,35,35,70,0,2,2,3,4,,89:39:51.24 W,20:47:20.45 N,-89.664234,20.789014
31ETK0001H,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE SISBICHEN,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,19,CHEMAX,54,SISBICHÉN,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97770,,,,,,,,,,,,,,87:55:38.19 W,20:49:19.21 N,-87.927275,20.822004
31ETK0055L,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE DZIBIKAK,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,101,UMÁN,5,DZIBIKAK,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97390,,,,,,,,,,,,,,89:47:33.36 W,20:53:59.31 N,-89.7926,20.899809
31ETK0057J,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE NOHUAYUN,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,87,TETIZ,2,NOHUAYÚN,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97365,,,,,,,,,,,,,,89:57:44.14 W,20:58:21.91 N,-89.962261,20.972754
31ETK0022U,1,MATUTINO,TELEBACHILLERATO COMUNITARIO DE SAMAHIL,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,63,SAMAHIL,1,SAMAHIL,CALLE 23,0,CALLE 20,CALLE 22,CALLE 25,10,NINGUNO,97810,9992989439,9992989439,,,,,,,,,,,,89:53:20.72 W,20:53:0.68 N,-89.889088,20.883521
31ETC0005V,2,VESPERTINO,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS NUM. 05 PLANTEL PANABA,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PÚBLICO,ESTATAL,31,YUCATÁN,57,PANABÁ,1,PANABÁ,CALLE 6,0,CALLE 17,CALLE 33,CALLE NINGUNO,11,NINGUNO,97610,9868640178,9868640178,,,,,,,,,,,,88:15:50.17 W,21:17:39.66 N,-88.263936,21.294351
31ETC0005V,1,MATUTINO,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS NUM. 05 PLANTEL PANABA,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PÚBLICO,ESTATAL,31,YUCATÁN,57,PANABÁ,1,PANABÁ,CALLE 6,0,CALLE 17,CALLE 33,CALLE NINGUNO,11,NINGUNO,97610,9868640178,9868640178,,,,,,,,,,,,88:15:50.17 W,21:17:39.66 N,-88.263936,21.294351
31ETK0015K,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE XOCCHEL,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,103,XOCCHEL,1,XOCCHEL,CALLE CARRETERA XOCCHEL-HOCABA,0,CALLE NINGUNO,CALLE 24,CALLE NINGUNO,7,NINGUNO,97556,1927647,1927647,,,,,,,,,,,,89:11:27.23 W,20:49:56.25 N,-89.190897,20.832292
31ETK0014L,1,MATUTINO,TELEBACHILLERATO COMUNITARIO DE HUNUKU,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,85,TEMOZÓN,21,HUNUKÚ,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,HUNUKÚ,97744,9998583426,9998583426,,,,,,,,,,,,88:5:12.97 W,20:50:52.88 N,-88.086935,20.848021
31ETK0008A,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE EKPEDZ,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,92,TIXCACALCUPUL,4,EKPEDZ,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97762,,,,,,,,,,,,,,88:25:29.21 W,20:19:15.27 N,-88.424781,20.320907
31ETK0067Q,1,MATUTINO,TELEBACHILLERATO COMUNITARIO DE SISAL,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,38,HUNUCMÁ,4,SISAL,CALLE 21,0,CALLE 46,CALLE 48,CALLE 3 ORIENTE,1,NINGUNO,97356,,,,,,,,,,,,,,90:2:38.10 W,21:9:47.64 N,-90.043917,21.163234
31ETK0025R,1,MATUTINO,TELEBACHILLERATO COMUNITARIO DE TAHMEK,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,74,TAHMEK,1,TAHMEK,CALLE 14,0,CALLE 23,CALLE 27,NINGUNO NINGUNO,10,NA,97490,,,,,,,,,,,,,,89:15:3.60 W,20:52:15.21 N,-89.251,20.870891
31ETK0019G,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE CANTAMAYEC,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,10,CANTAMAYEC,1,CANTAMAYEC,CALLE 21,102,CALLE 18,CALLE 20,CALLE 23,2,NINGUNO,97915,9999770725,9999770725,,,,,,,,,,,,89:4:51.61 W,20:28:11.89 N,-89.081002,20.469969
31ETK0029N,1,MATUTINO,TELEBACHILLERATO COMUNITARIO DE TEKOM,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,81,TEKOM,1,TEKOM,CALLE 11,0,CALLE 10,CALLE 12,CALLE 13,10,NINGUNO,97768,,,,,,,,,,,,,,88:15:54.69 W,20:36:8.60 N,-88.265192,20.60239
31ETK0041I,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE CHUBURNA,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,59,PROGRESO,5,CHUBURNÁ,CALLE 9,0,CALLE 2F,CALLE 2E,CALLE 5,6,NINGUNO,97320,,,,,,,,,,,,,,89:48:22.29 W,21:15:17.14 N,-89.806191,21.25476
31ETK0031B,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE DZITOX,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,21,CHICHIMILÁ,8,DZITOX,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97760,,,,,,,,,,,,,,88:5:9.83 W,20:23:4.07 N,-88.086065,20.384464
31ETK0054M,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE BOLON,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,101,UMÁN,2,BOLÓN,CALLE 20,0,CALLE 25,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97390,,,,,,,,,,,,,,89:49:54.57 W,20:50:41.38 N,-89.831825,20.844829
31ETK0033Z,1,MATUTINO,TELEBACHILLERATO COMUNITARIO DE MUXUPIP,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,54,MUXUPIP,1,MUXUPIP,CALLE 24A,0,CALLE 19,CALLE 23,CALLE 24,7,NINGUNO,97457,,,,,,,,,,,,,,89:19:36.83 W,21:2:53.92 N,-89.326897,21.04831
31ETK0037W,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE X-CATZIN (CATZIN),MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,19,CHEMAX,5,X-CATZÍN (CATZÍN),CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97777,,,,,,,,,,,,,,87:52:3.74 W,20:43:1.70 N,-87.867706,20.717139
31ETK0044F,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE TAHMUY,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,102,VALLADOLID,127,TAHMUY,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97780,,,,,,,,,,,,,,88:8:40.49 W,20:45:34.14 N,-88.14458,20.759484
31ETK0064T,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE KOCHOL,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,48,MAXCANÚ,11,KOCHOL,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97804,,,,,,,,,,,,,,90:9:41.33 W,20:37:1.77 N,-90.161481,20.617158
31ETK0030C,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE DZAN,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,25,DZÁN,1,DZÁN,CALLE 20,0,CALLE NINGUNO,CALLE 33,CALLE NINGUNO,11,NINGUNO,97854,9991013769,9991013769,,,,,,,,,,,,89:28:20.68 W,20:22:44.22 N,-89.472411,20.37895
31ETK0034Z,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE KANXOC,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,102,VALLADOLID,55,KANXOC,CALLE NINGUNO,0,CALLE 22,CALLE 22-A,NINGUNO NINGUNO,7,NINGUNO,97780,,,,,,,,,,,,,,88:5:39.25 W,20:36:51.86 N,-88.094236,20.614406
31ETK0010P,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE CHAN CENOTE,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,96,TIZIMÍN,509,CHAN CENOTE,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97712,,,,,,,,,,,,,,87:47:34.71 W,20:59:37.49 N,-87.792975,20.993746
31ETK0021V,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE KANCAB,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,79,TEKAX,10,KANCAB,CALLE 32,0,CALLE 37,CALLE 39,NINGUNO NINGUNO,2,NINGUNO,97970,9991125917,9991125917,,,,,,,,,,,,89:20:28.31 W,20:11:40.75 N,-89.341196,20.194653
31ETK0027P,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE YOBAIN,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,106,YOBAÍN,1,YOBAÍN,CALLE 16,0,CALLE NINGUNO,CALLE 29,CALLE 20,2,NINGUNO,97425,9991386798,9991386798,,,,,,,,,,,,89:6:51.35 W,21:13:41.91 N,-89.114265,21.228309
31ETK0048B,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE SANTO DOMINGO,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,48,MAXCANÚ,21,SANTO DOMINGO,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97804,,,,,,,,,,,,,,90:6:50.33 W,20:35:57.23 N,-90.113981,20.599231
31ETK0051P,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE MOLAS,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,50,MÉRIDA,95,MOLAS,CALLE 23,100,CALLE 22A,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97315,,,,,,,,,,,,,,89:38:3.05 W,20:48:55.65 N,-89.63418,20.815459
31ETK0068P,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE SAN JOSE ORIENTE,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,35,HOCTÚN,7,SAN JOSÉ ORIENTE,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97483,,,,,,,,,,,,,,89:6:6.42 W,20:51:37.08 N,-89.101783,20.860299
31ETK0056K,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE SUBINCANCAB,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,90,TIMUCUY,2,SUBINCANCAB,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97378,,,,,,,,,,,,,,89:31:58.04 W,20:51:50.26 N,-89.532789,20.863961
31ETK0024S,1,MATUTINO,TELEBACHILLERATO COMUNITARIO DE IXIL,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,39,IXIL,1,IXIL,CALLE 20,0,CALLE 29,CALLE 31,CALLE 16,7,NINGUNO,97343,9991830920,9991830920,,,,,,,,,,,,89:28:54.53 W,21:8:48.31 N,-89.481815,21.146752
31ETK0047C,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE CHUNCHUCMIL,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,48,MAXCANÚ,6,CHUNCHUCMIL,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97805,,,,,,,,,,,,,,90:12:36.24 W,20:38:25.54 N,-90.210068,20.640428
31ETK0066R,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO DE MAMA,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,31,YUCATÁN,46,MAMA,1,MAMA,CALLE 32,207,CALLE 31,CALLE 29,CALLE 34,7,NINGUNO,97900,,,,,,,,,,,,,,89:22:6.99 W,20:28:32.57 N,-89.368607,20.475713
31DJN0196B,1,MATUTINO,ROSAS DE LA INFANCIA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,31,YUCATÁN,84,TEMAX,1,TEMAX,CALLE 33,0,CALLE 40,CALLE 38,CALLE 31,9,NINGUNO,97510,,,,,48,45,93,1,3,4,4,4,,88:56:45.91 W,21:9:4.90 N,-88.946087,21.151361
31DJN0198Z,1,MATUTINO,JOSE CLEMENTE OROZCO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,31,YUCATÁN,59,PROGRESO,3,CHELEM,CALLE 23,0,CALLE 8,CALLE 10,CALLE 23,8,NINGUNO,97321,,,,,75,74,149,0,6,6,6,6,,89:44:12.74 W,21:16:4.92 N,-89.736872,21.268034
31DJN0207R,1,MATUTINO,HUMBERTO LARA Y LARA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,31,YUCATÁN,38,HUNUCMÁ,1,HUNUCMÁ,CALLE 18,181,CALLE 35,CALLE 33,CALLE 20,3,BALTAZAR CEBALLOS,97350,,,,,78,70,148,0,6,6,6,6,,89:52:2.79 W,21:0:39.66 N,-89.867442,21.011016
31DJN0209P,1,MATUTINO,MANUEL ALCALA MARTIN,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,31,YUCATÁN,50,MÉRIDA,121,SITPACH,CALLE 10,0,CALLE 11,CALLE 13,CALLE 8,1,NINGUNO,97306,,,,,32,33,65,0,3,3,3,3,,89:31:18.03 W,21:1:35.48 N,-89.521674,21.026521
31KJN0018I,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,48,MAXCANÚ,18,SANTA CRUZ,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97800,,,,,1,4,5,0,1,1,0,0,,89:57:27.78 W,20:35:7.71 N,-89.957717,20.585476
31KJN0024T,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,50,MÉRIDA,102,SAC-NICTÉ,CALLE 22,0,CALLE 21,CALLE 23,CALLE 20,1,NINGUNO,97302,,,,,10,11,21,0,2,2,0,0,,89:35:4.44 W,21:8:31.30 N,-89.584568,21.142027
31KCC0192Z,4,DISCONTINUO,PREESCOLAR INDIGENA PAEPI,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,79,TEKAX,232,SAN MARCOS,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97970,,,,,4,9,13,1,0,1,0,0,,89:19:30.38 W,20:11:52.83 N,-89.325106,20.198009
31KPR0165I,4,DISCONTINUO,PRIMARIA COMUNITARIA,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,2,ACANCEH,14,DZITINÁ,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97380,,,,,4,3,7,0,1,1,0,0,,89:24:1.66 W,20:47:2.98 N,-89.40046,20.78416
31KPR0413Z,4,DISCONTINUO,ESCUELA CONAFE,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,56,OXKUTZCAB,4,EMILIANO ZAPATA,CALLE DE LA LUZ,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97880,,,,,9,10,19,1,1,2,0,0,,89:28:36.84 W,20:13:53.06 N,-89.476899,20.231405
31KJN0222T,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,96,TIZIMÍN,22,DZONOT TIGRE,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,2,NINGUNO,97706,,,,,4,3,7,1,0,1,0,0,,87:54:37.38 W,21:14:47.29 N,-87.910384,21.24647
31KPB0011E,4,DISCONTINUO,PRIMARIA INDIGENA PAEPI,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,56,OXKUTZCAB,22,BOMBAHALTÚN,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97880,,,,,2,2,4,0,1,1,0,0,,89:25:21.68 W,20:3:32.43 N,-89.422688,20.059008
31KPB0043X,4,DISCONTINUO,PRIMARIA INDIGENA PAEPI,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,79,TEKAX,88,YALCOBÁ NUEVO,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97970,,,,,2,0,2,0,1,1,0,0,,89:34:41.04 W,19:53:24.64 N,-89.578067,19.890178
31KPB0079L,4,DISCONTINUO,PRIMARIA INDIGENA PAEPI,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,31,YUCATÁN,92,TIXCACALCUPUL,2,CAROLINA,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,97762,,,,,0,4,4,0,1,1,0,0,,88:18:6.16 W,20:21:29.23 N,-88.301712,20.35812
