Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
05EPR0135F,1,MATUTINO,APOLONIO M. AVILES,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,35,TORREÓN,1,TORREÓN,AVENIDA MORELOS,859,CALLE JUAN E GARCIA,CALLE EUGENIO AGUIRRE BENAVIDES,AVENIDA JUÁREZ,481,CENTRO,27000,8717170196,8717170196,,,87,80,167,3,3,6,6,6,,103:26:20.24 W,25:32:19.42 N,-103.438955,25.538727
05EJN0126H,1,MATUTINO,MARIA DEL SOCORRO AGUIRRE AGUIRRE,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,38,ZARAGOZA,1,ZARAGOZA,CALLE LAZARO CARDENAS,0,CALLE JUAREZ,CALLE CUAUHTEMOC,NINGUNO NINGUNO,1,EL MIMBRE,26453,,,,,22,11,33,0,1,1,1,2,,100:55:4.80 W,28:29:13.20 N,-100.918,28.487
05EJN0194E,1,MATUTINO,HERMILA GALINDO ACOSTA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,9,FRANCISCO I. MADERO,1,FRANCISCO I. MADERO (CHÁVEZ),CIRCUITO IGLESIA DE NAZARETH,0,CIRCUITO IGLESIA DE NAZARETH,CIRCUITO IGLESIA DE MAGDALA,NINGUNO NINGUNO,40,ZONA CENTRO,0,8713005894,8713005894,,,49,50,99,0,4,4,3,3,,103:16:22.80 W,25:46:30.00 N,-103.273,25.775
05ENL0003W,4,DISCONTINUO,BENEMERITA ESCUELA NORMAL DE COAHUILA,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE CUAUHTÉMOC,135,CALLE FRANCISCO I. MADERO,CALLE JUAN ALDAMA,CALZADA EMILIO CARRANZA,479,ZONA CENTRO,25000,8444128273,8444128273,,,,,,,,,,,,100:59:19.37 W,25:24:52.70 N,-100.988715,25.414638
05PES0100P,1,MATUTINO,COLEGIO AMERICANO DE ACUÑA,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,2,ACUÑA,1,CIUDAD ACUÑA,BOULEVARD ADOLFO LÓPEZ MATEOS,780,CALLE VENUSTIANO CARRANZA,CALLE JUSTO SIERRA,CALLE LAS VACAS,10,BENITO JUÁREZ,26215,8777726811,8777726811,,,29,33,62,2,3,5,3,3,,100:56:25.39 W,29:19:49.12 N,-100.940386,29.330312
05DPR0329U,1,MATUTINO,PROF. JOSE R. MIJARES VALDES,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,25,PIEDRAS NEGRAS,1,PIEDRAS NEGRAS,CALLE VIOLETA 200,0,CALLE VICENTE SUAREZ,CALLE AGUSTIN MELGAR,NINGUNO NINGUNO,229,GUILLÃ0N,26080,7830133,7830133,,,121,105,226,5,2,7,7,9,,100:31:40.80 W,28:42:29.16 N,-100.528,28.7081
05DPR0697O,1,MATUTINO,LAZARO CARDENAS,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,35,TORREÓN,1,TORREÓN,CALLE MOCTEZUMA,0,CALLE XICOTÉNCATL,CALLE XOCHIMILCO,CALLE TACUBA,39,CAROLINAS,27040,8717217388,8717217388,,,134,118,252,2,7,9,9,19,,103:27:10.80 W,25:32:30.48 N,-103.453,25.5418
05PJN0250M,1,MATUTINO,COLEGIO NUEVA LAGUNA,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,35,TORREÓN,1,TORREÓN,CALZADA RIO NAZAS 131,131,CALLE JILGUEROS,CALLE PASEO JACARANDAS,NINGUNO NINGUNO,66,LEANDRO ROVIROSA WADE,27120,8717172250,8717172250,,,24,26,50,0,3,3,3,6,,103:27:10.80 W,25:32:30.48 N,-103.453,25.5418
05EIV0001T,1,MATUTINO,ESCUELA DE INVIDENTES,ESPECIAL,CAM,CAM,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,18,MONCLOVA,1,MONCLOVA,CALLE XOCHIMILCO 601,0,CALLE TLALOC,CALLE TENAYUCA,NINGUNO NINGUNO,39,CHAPULTEPEC,25730,8666361665,8666361665,,,10,3,13,1,0,1,2,2,,101:25:1.20 W,26:54:4.32 N,-101.417,26.9012
05KJN0395M,1,MATUTINO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,5,COAHUILA DE ZARAGOZA,2,ACUÑA,5,BALCONES,CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,0,,,,,6,4,10,0,1,1,0,0,,100:52:48.00 W,29:16:47.28 N,-100.88,29.2798
05DPR0502L,1,MATUTINO,CENTENARIO DE LA REVOLUCION MEXICANA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,33,SAN PEDRO,1,SAN PEDRO,AVENIDA CONSTITUCIÓN,216,CALLE SEGUNDA,CALLE PRIMERA,CALLE LIBERTAD,25,LÁZARO CÁRDENAS,27830,8721042453,8721042453,,,91,91,182,1,4,5,6,6,,102:58:58.80 W,25:45:28.08 N,-102.983,25.7578
05DUP0001E,4,DISCONTINUO,UPN UNIDAD SEAD 51,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE CUAUHTÉMOC,135,CALLE FRANCISCO I. MADERO,CALLE JUAN ALDAMA,CALZADA EMILIO CARRANZA,479,ZONA CENTRO,25000,8444120904,8444120904,,,,,,,,,,,,100:59:19.37 W,25:24:52.70 N,-100.988715,25.414638
05EEX0001V,4,DISCONTINUO,DIRECCIÃN ESTATAL DE PREPARATORIA ABIERTA,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,BOULEVARD FRANCISCO COSS,0,AVENIDA MAGISTERIO,BOULEVARD NAZARIO ORTIZ GARZA,NINGUNO NINGUNO,845,RANCHO LAS VARAS,25280,8444392506,8444392506,,,,,,,,,,,,101:0:0.00 W,25:25:18.12 N,-101,25.4217
05DPR0196U,1,MATUTINO,CUAUHTEMOC,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,36,VIESCA,4,BOQUILLA DE LAS PERLAS,CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,27489,8711340173,8711340173,,,131,112,243,2,9,11,11,12,,103:17:20.40 W,25:19:46.20 N,-103.289,25.3295
05DPR0259P,1,MATUTINO,RICARDO FLORES MAGON,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,17,MATAMOROS,12,SAN ANTONIO DEL COYOTE,CALLE EJIDO EL FENIX,0,CALLE SIN NOMBRE,CALLE SIN NOMBRE,NINGUNO NINGUNO,8,EJIDO EL FÃ0NIX,27450,8718963396,8718963396,,,72,70,142,0,6,6,6,6,,103:17:6.00 W,25:41:49.20 N,-103.285,25.697
05DPR0379B,1,MATUTINO,PEDRO V. RODRIGUEZ TRIANA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,36,VIESCA,16,GREGORIO GARCÍA (EL TACONAZO),CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,27489,8712413000,8712413000,,,45,47,92,3,3,6,6,6,,103:15:4.58 W,25:17:57.31 N,-103.251271,25.299254
05ETK0052Q,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,24,PARRAS,37,LOS HOYOS (EL POTRERO),CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,0,,,,,,,,,,,,,,102:0:7.20 W,25:24:27.72 N,-102.002,25.4077
05ETK0081L,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,33,SAN PEDRO,106,TACUBA,CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,0,,,,,,,,,,,,,,102:57:46.80 W,25:43:34.68 N,-102.963,25.7263
05PES0191X,1,MATUTINO,VILLA EDUCATIVA DE SALTILLO,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE MONCLOVA,1661,CALLE CHIHUAHUA,CALLE COLIMA,CALLE CUATRO CIÉNEGAS,358,REPÚBLICA PONIENTE,25265,8444308877,8444308877,,,41,35,76,2,6,8,3,3,,100:59:46.11 W,25:26:9.39 N,-100.996141,25.435941
05PES0216P,1,MATUTINO,FEDERICO BERRUETO RAMON,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,9,FRANCISCO I. MADERO,1,FRANCISCO I. MADERO (CHÁVEZ),CALLE AVENIDA PRIMERO DE MAYO,7,CALLE AVENIDA CIPRESES,NINGUNO NINGUNO,BOULEVARD MANUEL AVILA CAMACHO,79,FRESNO DEL NORTE,27908,8726880018,8726880018,,,59,65,124,4,2,6,5,9,,103:16:48.82 W,25:46:16.42 N,-103.280229,25.771229
05PBT0276W,4,DISCONTINUO,COLEGIO IRRITILAS,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,24,PARRAS,1,PARRAS DE LA FUENTE,CALLE OSCAR FLORES TAPIA,0,CALLE JOSÉ MARÍA MORELOS,CALLE HEROICO COLEGIO MILITAR,NINGUNO NINGUNO,69,ZONA CENTRO,27980,8424221669,8424221669,,,,,,,,,,,,102:11:1.25 W,25:26:40.94 N,-102.183681,25.444705
05PBT0293M,4,DISCONTINUO,INSTITUTO BIRMINGHAM,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,35,TORREÓN,1,TORREÓN,BOULEVARD INDEPENDENCIA 880,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,697,ZONA CENTRO,27250,8717171616,8717171616,,,,,,,,,,,,103:27:10.80 W,25:32:30.48 N,-103.453,25.5418
05PJN0326L,1,MATUTINO,ESCUELA INTERNACIONAL DE SALTILLO,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE CARRETERA LOS GONZALEZ KILOMETRO 4.5,0,CALLE ENTRE LOS SILLERES,CALLE CARRETERA LOS GONZALEZ,NINGUNO NINGUNO,924,LOS GONZÃ¿LEZ,25204,8444323669,8444323669,,,38,37,75,0,3,3,6,8,,101:0:0.00 W,25:25:18.12 N,-101,25.4217
05PJN0466L,1,MATUTINO,COLEGIO FRANCISCO DE TOLEDO,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,35,TORREÓN,1,TORREÓN,PROLONGACIÓN IGNACIO COMONFORT,0,CALLE DELICIAS,BOULEVARD REVOLUCION,NINGUNO NINGUNO,697,ZONA CENTRO,27000,8717928239,8717928239,,,15,19,34,0,3,3,3,3,,103:27:10.80 W,25:32:30.48 N,-103.453,25.5418
05PPR0310A,1,MATUTINO,LICEO HISPANOAMERICANO,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE CHIAPAS 348 PONIENTE,348,CALLE CANDELA,CALLE CUATROCIENEGAS,NINGUNO NINGUNO,964,REPÃaBLICA PONIENTE,25265,8444162357,8444162357,,,101,97,198,0,5,5,9,9,,101:0:0.00 W,25:25:18.12 N,-101,25.4217
05PPR0102U,1,MATUTINO,INSTITUTO CELESTIN FREINET,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,9,FRANCISCO I. MADERO,1,FRANCISCO I. MADERO (CHÁVEZ),CALLE ALVARO OBREGON 16,52,AVENIDA JUAREZ,AVENIDA HIDALGO,NINGUNO NINGUNO,9,FRESNOS DEL NORTE,0,8727732214,8727732214,,,70,40,110,1,6,7,7,7,,103:16:22.80 W,25:46:30.00 N,-103.273,25.775
05DPR0260E,1,MATUTINO,EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,17,MATAMOROS,24,GUADALUPE VICTORIA,CALLE EJIDO GUADALUPE VICTORIA,0,CALLE SIN NOMBRE,CALLE SIN NOMBRE,NINGUNO NINGUNO,2,EJIDO GUADALUPE VICTORIA,27452,8711351290,8711351290,,,45,50,95,0,3,3,4,5,,103:13:30.00 W,25:45:2.88 N,-103.225,25.7508
05EJN0073T,1,MATUTINO,PROFA. MA DEL CARMEN RIOS VAZQUEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,5,COAHUILA DE ZARAGOZA,18,MONCLOVA,1,MONCLOVA,CALLE SAN ISIDRO 300,300,CALLE GUERRERO,CALLE OCAMPO,NINGUNO NINGUNO,252,16 DE MARZO,25775,8666336879,8666336879,,,36,30,66,0,2,2,3,3,,101:25:1.20 W,26:54:4.32 N,-101.417,26.9012
05DPR0091Z,1,MATUTINO,NUEVO HORIZONTE,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,31,SAN BUENAVENTURA,1,SAN BUENAVENTURA,CALLE EMILIO CARRANZA,255,CALLE MADERO,CALLE MORELOS,NINGUNO NINGUNO,7,LINDA VISTA,0,8696941295,8696941295,,,56,92,148,1,5,6,6,8,,101:32:60.00 W,27:3:37.08 N,-101.55,27.0603
05DPR0318O,1,MATUTINO,BENITO JUAREZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,7,CUATRO CIÉNEGAS,1,CUATRO CIÉNEGAS DE CARRANZA,CALLE C0N0CIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,22,NINGUNO,0,8691033715,8691033715,,,11,10,21,0,0,0,1,4,,101:54:58.78 W,26:49:28.02 N,-101.916327,26.824449
05PET0017F,4,DISCONTINUO,INSTITUTO DE EDUCACION MEDIA Y SUPERIOR MA ESTHER ZUNO DE ECHEVERRIA,MEDIA SUPERIOR,MEDIA SUPERIOR,PROFESIONAL TÉCNICO,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,35,TORREÓN,1,TORREÓN,CALZADA MANUEL AVILA CAMACHO ORIENTE 3750,0,CALLE CUAUTITLAN,CALLE ATZCAPOTZALCO,NINGUNO NINGUNO,613,LAS CAROLINAS,27040,8717216355,8717216355,,,,,,,,,,,,103:27:10.80 W,25:32:30.48 N,-103.453,25.5418
05PJN0143D,1,MATUTINO,MARTIN LUTHER KING,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE PORFIRIO DIAZ 1622,1622,CALLE MARIANO SALAS,CALLE VALENTIN CANALIZO,NINGUNO NINGUNO,258,LA MINITA,25170,8444362193,8444362193,,,24,26,50,0,2,2,2,2,,101:0:0.00 W,25:25:18.12 N,-101,25.4217
05DJN0386V,1,MATUTINO,PEDRO DE GANTE,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,9,FRANCISCO I. MADERO,11,EL CÁNTABRO,CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,EJIDO EL CANTABRO,27923,8727733811,8727733811,,,10,8,18,0,0,0,1,2,,103:12:3.60 W,25:55:40.80 N,-103.201,25.928
05DJN1115J,1,MATUTINO,ALFREDO GARZA GARZA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,2,ACUÑA,1,CIUDAD ACUÑA,AVENIDA LOS FUNDADORES,910,CALLE FRAY JUAN BAUTISTA,CALLE DON PEDRO DE ESPINAREDA,NINGUNO NINGUNO,59,FUNDADORES,26236,8771122374,8771122374,,,92,92,184,0,6,6,6,6,,100:58:40.80 W,29:19:48.00 N,-100.978,29.33
05PES0208G,1,MATUTINO,COLEGIO PANAMERICANO,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,27,RAMOS ARIZPE,1,RAMOS ARIZPE,PROLONGACIÓN VENUSTIANO CARRANZA 114,114,CALLE OSCAR FLORES TAPIA,NINGUNO NINGUNO,NINGUNO NINGUNO,132,LÃ¿ZARO CÃ¿RDENAS,25902,8444880600,8444880600,,,27,15,42,0,5,5,4,4,,100:57:3.60 W,25:32:35.52 N,-100.951,25.5432
05PJN0407W,1,MATUTINO,COLEGIO VALLADOLID,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,35,TORREÓN,1,TORREÓN,CALLE PASEO CERRO DE LA CRUZ 2153,0,CALLE SIERRA CAMPANA,CALLE SIERRA BANDERA,NINGUNO NINGUNO,284,RESIDENCIAL DEL NAZAS,27083,8717316960,8717316960,,,72,69,141,0,5,5,5,5,,103:27:10.80 W,25:32:30.48 N,-103.453,25.5418
05PJN0593H,1,MATUTINO,INSTITUTO NUEVA ERA,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE ZAFIRO 409,0,CALLE OBSIDIANA,CALLE ALEJANDRINA,NINGUNO NINGUNO,263,MIRAVALLE,25060,8441914235,8441914235,,,22,15,37,0,3,3,3,5,,101:0:0.00 W,25:25:18.12 N,-101,25.4217
05DPR1033Q,1,MATUTINO,JUAN HERNANDEZ GARCIA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE FELIPE BERRIOZABAL,214,CALLE RAMOS ARIZPE,CALLE CARLOS PACHECO,NINGUNO NINGUNO,973,RODRÃ¿GUEZ GUAYULERA (CHAMIZAL),25180,8444360742,8444360742,,,160,170,330,3,9,12,12,12,,101:0:0.00 W,25:25:18.12 N,-101,25.4217
05PBH3233X,1,MATUTINO,INSTITUTO CUMBRES,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PRIVADO,PRIVADO,5,COAHUILA DE ZARAGOZA,25,PIEDRAS NEGRAS,1,PIEDRAS NEGRAS,AVENIDA FIDEL VILLARREAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,244,TECNOLÃGICO,26080,8787833620,8787833620,,,,,,,,,,,,100:31:40.80 W,28:42:29.16 N,-100.528,28.7081
05DJN1112M,1,MATUTINO,FRANCISCA PE?A RAMOS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,CALLE SANTA MARÍA,235,CALLE NUBES,CALLE SANTA GERTRUDIS,CALLE SANTA ROSA,401,SANTA CRISTINA,25298,8443173855,8443173855,,,52,53,105,0,4,4,4,4,,100:54:25.32 W,25:26:53.50 N,-100.907033,25.448194
