Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
26DJN0577Y,1,MATUTINO,CARLOS CHAVEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,23,CUMPAS,25,OJO DE AGUA,CALLE JUAREZ,0,NINGUNO NINGUNO,CALLE TERCERA,NINGUNO NINGUNO,1,NINGUNO,84504,,,,,12,8,20,0,1,1,1,1,,109:47:20.00 W,30:1:58.00 N,-109.788889,30.032778
26DJN0589C,1,MATUTINO,JORGE ISSACS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,42,NAVOJOA,1,NAVOJOA,CALLE CAJEME,0,CALLE V,CALLE VII,CALLE CANANEA,49,NINGUNO,0,4390945,4390945,,,56,69,125,0,5,5,5,6,,109:25:45.44 W,27:3:12.09 N,-109.429288,27.053358
26DJN0729M,1,MATUTINO,JARDIN DE NIÑOS NUEVA CREACION PUERTA DE ANZA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,43,NOGALES,1,HEROICA NOGALES,BOULEVARD PASEO ROMANZA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,234,LOMAS DE ANZA,84086,,,,,89,73,162,0,7,7,5,5,,110:53:43.79 W,31:18:37.59 N,-110.895497,31.310443
26DML0019L,1,MATUTINO,CENTRO DE ATENCION MULTIPLE NUM. 19,ESPECIAL,CAM,CAM,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,35,IMURIS,1,IMURIS,CALLE ASTORGA,0,CALLE FRANCISCO VILLA,CALLE SIN REFERENCIA,NINGUNO NINGUNO,11,NINGUNO,84120,3263070,3263070,,,30,17,47,1,4,5,5,5,,110:50:36.48 W,30:47:19.88 N,-110.843466,30.788856
26DJN0360Z,1,MATUTINO,IGNACIO ALLENDE,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,17,CABORCA,1,HEROICA CABORCA,CALLE 11,30,CALLE 6 DE ABRIL,CALLE 11,NINGUNO NINGUNO,65,SAN LUIS,83680,3723288,3723288,,,41,29,70,0,3,3,3,3,,112:8:52.17 W,30:43:7.98 N,-112.147825,30.718882
26DJN0362Y,1,MATUTINO,PASCUAL ORTIZ RUBIO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,64,TRINCHERAS,1,TRINCHERAS,CALLE 20 DE NOVIEMBRE,0,CALLE IGNACIO ZARAGOZA,CALLE NARCISO MENDOZA,CALLE HERMENEGILDO GALEANA,6,TRINCHERAS CENTRO,83930,,,,,14,19,33,0,2,2,2,3,,111:31:53.24 W,30:23:54.83 N,-111.531456,30.398564
26DJN0378Z,1,MATUTINO,MARGARITA PAZ PAREDES,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,18,CAJEME,1,CIUDAD OBREGÓN,CALLE ABELARDO L. RODRIGUEZ,0,CALLE GENERAL ADOLFO DE LA HUERTA,CALLE ROMAN YOCUPICIO,NINGUNO NINGUNO,15,CAJEME,85050,6444140750,6444140750,,,69,85,154,0,6,6,6,6,,109:55:19.01 W,27:31:3.97 N,-109.921946,27.517769
26DJN0616J,1,MATUTINO,MARTIN LUIS GUZMAN,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE PARRAL,0,CALLE LAS AGUILAS,CALLE ROSARIO IBARRA DE PIEDRA,CALLE CHAPALA,815,CUARTEL XX CAFE COMBATE,83165,2103566,2103566,,,79,67,146,0,6,6,6,6,,110:55:16.62 W,29:6:12.27 N,-110.921283,29.103408
26DJN0620W,1,MATUTINO,LOS OLIVOS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,55,SAN LUIS RÍO COLORADO,17,INGENIERO LUIS B. SÁNCHEZ,CALLE YUCATECOS,0,NINGUNO NINGUNO,CALLE DE LAS AMERICAS,NINGUNO NINGUNO,8,NINGUNO,83500,5304282,5304282,,,27,27,54,0,1,1,2,2,,115:0:23.26 W,32:12:22.73 N,-115.006461,32.206314
26DJN0575Z,1,MATUTINO,SILVESTRE RODRIGUEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,41,NACOZARI DE GARCÍA,1,NACOZARI DE GARCÍA,NINGUNO NINGUNO,0,CALLE ELISEO NAVARRO VALENZUELA,CALLE OPOSURA,CALLE ELISEO NAVARRO VALENZUELA,44,NINGUNO,0,6343459532,6343459532,,,19,25,44,0,2,2,2,2,,109:41:5.16 W,30:22:23.16 N,-109.684767,30.3731
26DJN0630C,1,MATUTINO,EDUARDO W VILLA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,18,CAJEME,1,CIUDAD OBREGÓN,CALLE VALLE DE OROZ,0,CALLE DE LOS REYES,CALLE VALLE CHICO,NINGUNO NINGUNO,114,SAN ANSELMO,85090,644458246,644458246,,,48,42,90,0,3,3,4,4,,109:55:22.05 W,27:28:2.04 N,-109.922791,27.467234
26DJN0635Y,1,MATUTINO,CONSUELO VALENZUELA DE EGURROLA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,71,BENITO JUÁREZ,1,VILLA JUÁREZ,CALLE MARCOVICH,0,CALLE CUAUHTEMOC,CALLE IRRIGACION,CALLE CIRCUNVALACIÓN,13,NINGUNO,85294,,,,,9,6,15,0,1,1,1,1,,109:51:9.08 W,27:7:46.14 N,-109.852522,27.129484
26DJN0337Z,1,MATUTINO,MAZATAN,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,37,MAZATÁN,1,MAZATÁN,CALLE MIGUEL HIDALGO,0,CALLE ABELARDO L. RODRIGUEZ,CALLE FRANCISCO JAVIER MINA,NINGUNO NINGUNO,7,NINGUNO,85560,2318190,2318190,,,20,17,37,0,1,1,2,2,,110:8:17.48 W,29:0:27.54 N,-110.13819,29.007651
26DJN0346G,1,MATUTINO,SENDEROS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,43,NOGALES,1,HEROICA NOGALES,NINGUNO NINGUNO,0,CALLE REFORMA,CALLE DOCTOR MARTINEZ,CALLE DOCTOR MARTINEZ,240,NINGUNO,84020,6313123816,6313123816,,,28,20,48,0,2,2,3,3,,110:57:23.36 W,31:19:43.35 N,-110.956489,31.328709
26DJN0348E,1,MATUTINO,NUEVO AMANECER,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,43,NOGALES,1,HEROICA NOGALES,CALLE JADE,0,CALLE PLAYA COCHORIT,NINGUNO NINGUNO,CALLE FLORES MAGON,69,OBRERA,84048,2099803,2099803,,,40,41,81,0,3,3,3,5,,110:57:3.92 W,31:18:30.19 N,-110.951089,31.308387
26DJN0376A,1,MATUTINO,FRANCISCO GOYA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,18,CAJEME,340,MORELOS UNO,CALLE MARIO LIMON GONZALEZ,0,CALLE JOVINO CUEN OLISILEY,NINGUNO NINGUNO,CALLE PORFIRIO PADILLA GASTELUM,1,NINGUNO,85207,,,,,11,5,16,0,0,0,1,2,,109:59:47.00 W,27:16:41.00 N,-109.996389,27.278056
26DJN0380N,1,MATUTINO,JOSE ENRIQUE RODO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,51,ROSARIO,1,ROSARIO,CALLE GUADALAJARA,0,CALLE EJIDO,CALLE ROSAL,NINGUNO NINGUNO,4,NINGUNO,85700,4282052,4282052,,,30,34,64,0,2,2,2,3,,109:22:19.86 W,27:50:37.06 N,-109.372184,27.843628
26DJN0385I,1,MATUTINO,HENRI WALLON,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,42,NAVOJOA,1,NAVOJOA,CALLE BACUSA,10,CALLE BACUSA,CALLE AGUSTIN MELGAR,CALLE HUATABAMPO,49,NINGUNO,0,6474810466,6474810466,,,64,70,134,0,6,6,6,6,,109:25:25.09 W,27:3:41.84 N,-109.423635,27.061623
26DJN0573B,1,MATUTINO,CARLOS LORENZINI,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,42,NAVOJOA,1,NAVOJOA,CALLE CABORCA,902,CALLE LUIS DONALDO COLOSIO MURRIETA,CALLE INGENIERO JOSE SANCHEZ,CALLE LAZARO CARDENAS DEL RIO,49,NINGUNO,0,4242191,4242191,,,55,53,108,0,4,4,4,5,,109:25:2.72 W,27:4:7.34 N,-109.417423,27.068705
26KPR0328R,1,MATUTINO,CURSO COMUNITARIO,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,26,SONORA,30,HERMOSILLO,527,SAN MIGUEL,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,83340,,,,,3,4,7,0,1,1,0,0,,111:16:14.00 W,28:53:22.00 N,-111.270556,28.889444
26DJN0343J,1,MATUTINO,FERNANDO DE MAGALLANES,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,55,SAN LUIS RÍO COLORADO,14,ISLITA,CALLE CUARTA,0,NINGUNO NINGUNO,CALLE BERNARDO CROISTWALT,CALLE SEXTA,1,NINGUNO,83400,5156188,5156188,,,28,50,78,0,2,2,3,3,,114:52:16.00 W,32:22:49.00 N,-114.871111,32.380278
26DJN0374C,1,MATUTINO,PEDRO CURIE,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,18,CAJEME,2339,ROBLES CASTILLO (ÁLVARO OBREGÓN),CALLE ROBLES CASTILLO,60,CALLE EMILIANO ZAPATA,CALLE PLAN DE AYALA,CALLE LAZARO CARDENAS,1,NINGUNO,85140,,,,,35,48,83,0,3,3,3,3,,109:57:1.72 W,27:27:40.61 N,-109.950479,27.46128
26DJN0636X,1,MATUTINO,JOSE SANTOS VALDEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,17,CABORCA,612,SIEMPRE VIVA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,83600,,,,,16,21,37,0,2,2,2,2,,112:27:12.77 W,30:44:44.65 N,-112.453546,30.745735
26DJN0637W,1,MATUTINO,RUFINO TAMAYO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,18,CAJEME,311,ESPERANZA,CALLE 2 DE NOVIEMBRE,0,CALLE ABELARDO L. RODRIGUEZ,CALLE EMILIANO ZAPATA,NINGUNO NINGUNO,31,NINGUNO,0,,,,,15,7,22,0,0,0,1,2,,109:55:16.75 W,27:33:54.32 N,-109.92132,27.565089
26DJN0610P,1,MATUTINO,AZTECA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,55,SAN LUIS RÍO COLORADO,12,LA GRULLITA,NINGUNO NINGUNO,0,CALLE CANADA,CALLE BOLIVIA,CALLE J MUÑOZ,1,NINGUNO,83540,-------,-------,,,35,27,62,0,2,2,3,3,,114:50:31.00 W,32:24:46.00 N,-114.841944,32.412778
26DJN0403H,1,MATUTINO,USI KARY,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLEJÓN MAGMA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,CALLE AJUSCO,6,AKIWIKI,83293,2502711,2502711,,,33,28,61,0,3,3,3,3,,110:56:56.71 W,29:2:12.43 N,-110.949085,29.036786
26DJN0571D,1,MATUTINO,IVAN PAVLOV,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,18,CAJEME,1,CIUDAD OBREGÓN,CALLE JOSE MORENO A.,0,CALLE MANUEL ESCAMILLA,CALLE MIGUEL GUERRERO,NINGUNO NINGUNO,90,NUEVO CAJEME,85050,4130407,4130407,,,63,62,125,0,5,5,5,5,,109:55:30.33 W,27:30:37.25 N,-109.925091,27.510348
26DJN0593P,1,MATUTINO,21 DE ABRIL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,55,SAN LUIS RÍO COLORADO,1,SAN LUIS RÍO COLORADO,CALLE MAZATLAN B,0,CALLE 27,CALLE 26,CALLE TUXPAN,27,REFORMA,83497,4121481,4121481,,,87,93,180,0,7,7,7,7,,114:45:59.10 W,32:25:47.89 N,-114.766416,32.42997
26KJN0234M,1,MATUTINO,CURSO COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,26,SONORA,30,HERMOSILLO,264,EL FUNDADOR,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,83340,,,,,,,,,,,,,,111:22:37.00 W,28:47:52.00 N,-111.376944,28.797778
26PBT0190C,4,DISCONTINUO,COLEGIO EDUCATIVO SUPERACION,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,26,SONORA,2,AGUA PRIETA,1,AGUA PRIETA,AVENIDA 11,0,CALLE 12,CALLE 13,AVENIDA 12,13,CENTRO,84200,6621574856,6621574856,,,,,,,,,,,,109:33:12.13 W,31:19:17.04 N,-109.55337,31.321401
26DNM0044I,1,MATUTINO,NUEVA CREACION NIÑOS MIGRANTES,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,26,SONORA,30,HERMOSILLO,592,SANTA MÓNICA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,83345,6622518314,6622518314,,,5,3,8,0,1,1,1,1,,111:27:11.00 W,28:44:40.00 N,-111.453056,28.744444
26PJN0406J,1,MATUTINO,NIÑOS MISIONEROS,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,26,SONORA,70,GENERAL PLUTARCO ELÍAS CALLES,1,SONOITA,CALLE ADOLFO LÓPEZ MATEOS,0,CALLE ALTAR,CALLE GUSTAVO DIAZ ORDAZ,CALLE PASEO DEL BOSQUE,2,CENTRO,0,6511003241,6511003241,,,18,10,28,0,2,2,2,3,,112:51:56.68 W,31:51:56.68 N,-112.865744,31.865744
26EDI0015T,4,DISCONTINUO,CENTRO DE ATENCION INFANTIL NUM. 4 S.E.C.,INICIAL,INICIAL,LACTANTE Y MATERNAL,PÚBLICO,ESTATAL,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE 12 DE OCTUBRE,0,CALLE FRANCISCO MONTEVERDE,CALLE 12 DE OCTUBRE,AVENIDA 13,101,LEY 57,83100,2604741,2604741,,,33,39,72,0,5,5,5,5,,110:58:31.14 W,29:7:7.26 N,-110.975316,29.118684
26EDI0016S,4,DISCONTINUO,C.A.D.I. DIF CANANEA,INICIAL,INICIAL,LACTANTE Y MATERNAL,PÚBLICO,ESTATAL,26,SONORA,19,CANANEA,1,HEROICA CIUDAD DE CANANEA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,61,NINGUNO,0,3323350,3323350,,,26,24,50,0,0,0,4,4,,110:18:6.11 W,30:58:57.21 N,-110.301696,30.982559
26EJN0160A,1,MATUTINO,MANUELITA BARCELO MONTA¥O,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,23,CUMPAS,17,JÉCORI,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,84508,3460278,3460278,,,8,3,11,0,1,1,1,1,,109:44:10.00 W,29:56:12.00 N,-109.736111,29.936667
26EJN0168T,1,MATUTINO,MARIA LOURDES RUIZ LOPEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,53,SAN FELIPE DE JESÚS,1,SAN FELIPE DE JESÚS,CALLE BENITO JUAREZ,0,CALLE CONSTITUCION,CALLE 20 DE NOVIEMBRE,CALLE FRANCISCO F LOPEZ,5,NINGUNO,84960,2330291,2330291,,,9,6,15,0,1,1,1,2,,110:14:17.82 W,29:51:42.58 N,-110.238282,29.861829
26EES0006R,1,MATUTINO,CORONEL JOSE MA GIRON,BÁSICA,SECUNDARIA,GENERAL,PÚBLICO,ESTATAL,26,SONORA,17,CABORCA,1,HEROICA CABORCA,CALLE LAMBERTO HERNANDEZ Y/O C. 10,0,CALLE G (LUIS BARRERA MALDONADO),CALLE H (DOCTOR GUILLERMO PEREYDA),NINGUNO NINGUNO,65,SAN LUIS,83680,3721085,3721085,,,290,279,569,11,11,22,18,21,,112:9:14.54 W,30:43:2.48 N,-112.15404,30.717356
26EJN0215N,1,MATUTINO,MARIA DEL CARMEN LLANES NORIEGA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,18,CAJEME,1,CIUDAD OBREGÓN,CALLE HERMOSA,0,CALLE LA MISION,CALLE LAGUNA,NINGUNO NINGUNO,121,NINGUNO,0,4180676,4180676,,,81,89,170,0,7,7,7,7,,109:55:30.91 W,27:28:34.76 N,-109.925253,27.476321
26EDI0018Q,4,DISCONTINUO,CENTRO DE DESARROLLO INFANTIL CAJEME DEL GOBIERNO DEL ESTADO,INICIAL,INICIAL,LACTANTE Y MATERNAL,PÚBLICO,ESTATAL,26,SONORA,18,CAJEME,1,CIUDAD OBREGÓN,CALLE TEHUANTEPEC,218,CALLE NAINARI,CALLE IGNACIO ALLENDE,CALLE CHIAPAS,250,CUAUHTEMOC CARDENAS,85195,4159138,4159138,,,9,12,21,0,3,3,2,3,,109:57:3.14 W,27:29:56.82 N,-109.950871,27.499117
26EES0006R,2,VESPERTINO,CORONEL JOSE MA GIRON,BÁSICA,SECUNDARIA,GENERAL,PÚBLICO,ESTATAL,26,SONORA,17,CABORCA,1,HEROICA CABORCA,CALLE LAMBERTO HERNANDEZ Y/O C. 10,0,CALLE G (LUIS BARRERA MALDONADO),CALLE H (DOCTOR GUILLERMO PEREYDA),NINGUNO NINGUNO,65,SAN LUIS,83680,3721085,3721085,,,290,279,569,11,11,22,18,21,,112:9:14.54 W,30:43:2.48 N,-112.15404,30.717356
26EJN0245H,1,MATUTINO,JARDIN DE NIÑOS NUEVA CREACION,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,17,CABORCA,1,HEROICA CABORCA,CALLE SONORA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,65,SAN LUIS,83680,,,,,19,16,35,0,2,2,2,2,,112:10:50.86 W,30:41:44.35 N,-112.180794,30.695653
26EJN0018M,1,MATUTINO,IGNACIA E DE AMANTE,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE PROFESOR HORACIO SORIA LARREA,200,CALLE MORELIA,CALLE PLUTARCO ELIAS S,CALLE REVOLUCION,822,HERMOSILLO CENTRO,83000,3137885,3137885,,,58,43,101,0,5,5,5,5,,110:56:58.73 W,29:4:43.95 N,-110.949648,29.078876
26EJN0137Z,1,MATUTINO,IRMA ADELA MCPHERSON DUARTE,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE COFRE DE PEROTE,0,CALLE SIERRA MADRE OCCIDENTAL,CALLE SIN REFERENCIA,CALLE SIERRA DEL SUR,258,NINGUNO,0,1284604,1284604,,,71,85,156,0,8,8,8,8,,111:0:53.50 W,29:8:16.83 N,-111.014862,29.138007
26EJN0182M,1,MATUTINO,BLANCA AZUCENA ESQUER TORRES,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE LAS MONTURAS,0,CALLE CIMARRON,CALLE GARAPEÑA,CALLE CIMARRON ORIENTE,258,NINGUNO,0,2523897,2523897,,,68,67,135,1,4,5,5,5,,110:55:27.81 W,29:0:35.54 N,-110.924393,29.009872
26EJN0190V,1,MATUTINO,MARIA EVA OLIVARRIA TANORI,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,2,AGUA PRIETA,1,AGUA PRIETA,CALLE 10,0,CALLE 37,CALLE 36,NINGUNO NINGUNO,76,NINGUNO,84200,1217348,1217348,,,44,65,109,0,5,5,5,6,,109:33:13.24 W,31:18:6.41 N,-109.553677,31.301781
26EJN0052T,1,MATUTINO,ZULMA V. DE LLANO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,29,GUAYMAS,1,HEROICA GUAYMAS,CALLE ALFONSO IBERRI (XVI),0,CALLE 25,CALLE 26,CALLE ADOLFO DE LA HUERTA Y/O AVE. XVII,144,GUAYMAS CENTRO,85400,2220683,2220683,,,49,47,96,0,3,3,4,4,,110:53:12.42 W,27:55:31.25 N,-110.886784,27.925346
26EJN0118L,1,MATUTINO,ANA MARIA ABADIE DE GIL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,43,NOGALES,178,MASCAREÑA (CASAS DEL FERROCARRIL),CALLE NUEVO LEON,0,CALLE FELIPE ANGELES,CALLE LAZARO CARDENAS,NINGUNO NINGUNO,1,NINGUNO,84000,,,,,11,11,22,0,0,0,1,2,,110:50:10.00 W,31:18:37.00 N,-110.836111,31.310278
26EJN0142L,1,MATUTINO,MARIA ELENA CHANES,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE VILLA DEL OLIVO,0,CALLE DEL MAPLE,CALLE VILLA DEL REAL,CALLE VILLA GLADIOLA,258,NINGUNO,0,6622612285,6622612285,,,112,114,226,0,9,9,9,9,,111:1:2.65 W,29:8:45.24 N,-111.017403,29.145901
26EJN0171G,1,MATUTINO,ALVARO OBREGON,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,33,HUATABAMPO,1,HUATABAMPO,CALLE MELCHOR OCAMPO,0,CALLE FRANCISCO I. MADERO,CALLE BENITO JUAREZ GARCIA,CALLE MOCTEZUMA,52,HUATABAMPO CENTRO,85900,4262878,4262878,,,30,32,62,0,3,3,3,3,,109:38:45.72 W,26:49:39.11 N,-109.646034,26.827531
26EJN0179Z,1,MATUTINO,CENTRO DE ATENCION INFANTIL COMUNITARIO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,43,NOGALES,1,HEROICA NOGALES,CALLE 2 DE ABRIL,70,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,240,NINGUNO,84000,3120104,3120104,,,15,6,21,0,0,0,1,1,,110:56:45.00 W,31:19:7.00 N,-110.945833,31.318611
26EJN0173E,1,MATUTINO,EVANGELINA VAZQUEZ DE MORALES,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE VIBORA,0,CALLE VIBORA,CALLE TASCATE,CALLE MILPAS NUEVAS,181,RENACIMIENTO,83296,2524077,2524077,,,75,64,139,0,6,6,6,7,,110:55:40.22 W,29:0:38.61 N,-110.92784,29.010724
26EJN0228R,1,MATUTINO,JARDIN DE NIÑOS NUEVA CREACION,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,2,AGUA PRIETA,1,AGUA PRIETA,CALLE 21,0,AVENIDA 8,AVENIDA 9,CALLE 20,76,NINGUNO,84259,,,,,43,34,77,0,3,3,3,4,,109:33:17.03 W,31:18:56.71 N,-109.554731,31.315752
26EJN0051U,1,MATUTINO,ANGELA T. DE GANDARA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,18,CAJEME,1,CIUDAD OBREGÓN,CALLE JESUS GARCIA CORONA,0,CALLE COAHUILA,CALLE DURANGO,CALLE IGNACIO ZARAGOZA,247,CIUDAD OBREGON CENTRO (FUNDO LEGAL),85000,4170031,4170031,,,25,28,53,0,2,2,3,3,,109:56:23.08 W,27:29:12.27 N,-109.939744,27.486741
26EJN0166V,1,MATUTINO,ABELARDO L. RODRIGUEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,29,GUAYMAS,224,LA SALVACIÓN,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,85513,,,,,21,18,39,0,1,1,2,2,,110:53:48.28 W,27:58:50.19 N,-110.896744,27.980608
26EJN0185J,1,MATUTINO,30 DE ABRIL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,55,SAN LUIS RÍO COLORADO,65,MESA RICA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,83400,,,,,19,16,35,0,2,2,2,2,,114:55:25.00 W,32:7:55.00 N,-114.923611,32.131944
26EMS0002D,1,MATUTINO,CENTRO DE EDUCACION MEDIA SUPERIOR A DISTANCIA GOLFO SANTA CLARA,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,26,SONORA,55,SAN LUIS RÍO COLORADO,11,GOLFO DE SANTA CLARA,AVENIDA PLUTARCO ELIAS CALLES,0,CALLE SAN LUIS,CALLE PLUTARCO ELIAS S,NINGUNO NINGUNO,2,NINGUNO,83540,5157210,5157210,,,,,,,,,,,,114:29:32.91 W,31:41:41.18 N,-114.492475,31.694773
26EJN0254P,1,MATUTINO,JARDIN DE NIÑOS NUEVA CREACION,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,26,SONORA,30,HERMOSILLO,1,HERMOSILLO,CALLE LAZARO MERCADO,0,CALLE SIERRA SUR,CALLE SIERRA DE BAJA CALIFORNIA,NINGUNO NINGUNO,258,NINGUNO,0,,,,,12,20,32,0,1,1,2,2,,110:57:15.00 W,29:5:56.00 N,-110.954167,29.098889
