Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
19DPR1371T,1,MATUTINO,CARLOS SALINAS REYNA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,19,NUEVO LEÓN,12,CIÉNEGA DE FLORES,1,CIÉNEGA DE FLORES,CALLE VICENTE GUERRERO,0,CALLE ACERO,CALLE SIN NOMBRE,CALLE SIN NOMBRE,38,CIENEGA DE FLORES 1,65550,8112234576,8112234576,,,191,137,328,9,3,12,12,12,,100:10:26.62 W,25:57:37.27 N,-100.17406,25.960353
19EPR0333I,1,MATUTINO,LIC. BENITO JUAREZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,33,LINARES,123,DOLORES DE SAN JULIÁN,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,DOLORES DE SAN JULIAN,67816,,,,,11,4,15,0,0,0,1,4,,99:23:37.35 W,24:58:35.41 N,-99.393709,24.976504
19EPR0399R,1,MATUTINO,LIC. BENITO JUAREZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,18,GARCÍA,1,GARCÍA,CALLE PROFESOR VICTORIANO TREVIÑO,103,CALLE MARIANO ESCOBEDO,CALLE ZARAGOZA,CALLE COLÓN,95,CENTRO VILLA DE GARCIA (CASCO),66000,8182830022,8182830022,,,218,202,420,7,7,14,12,12,,100:35:53.79 W,25:48:38.04 N,-100.598274,25.810568
19EJN0688S,1,MATUTINO,PROFR. ROMAN CARLOS VILLARREAL AYALA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,12,CIÉNEGA DE FLORES,1,CIÉNEGA DE FLORES,CALLE VALLE DEL CARRIZAL,0,CALLE SIN PROXIMA,CALLE SIN PROXIMA,CALLE SIN PROXIMA,53,VALLE DEL CARRIZAL,65551,,,,,61,69,130,0,4,4,4,4,,100:11:8.05 W,25:55:33.14 N,-100.18557,25.925873
19EPR0383Q,1,MATUTINO,LICENCIADO RAUL RANGEL FRIAS,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE MACLOVIO HERRERA,0,CALLE FRANCISCO MURGUÍA,CALLE LUCIO BLANCO,CALLE CRISPÍN TREVIÑO,506,VENUSTIANO CARRANZA,64103,8183550070,8183550070,,,49,35,84,2,5,7,6,12,,100:16:30.36 W,25:41:33.36 N,-100.2751,25.692599
19EPR0014X,1,MATUTINO,PROFR. FELICIANO B. YAÑEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,6,APODACA,1,CIUDAD APODACA,CALLE HOJALATA,0,CALLE HOJALATA,CALLE FUNDIDORA,CALLE SIN PROXIMA,154,NUEVO MEZQUITAL,66632,8183140477,8183140477,,,179,186,365,2,11,13,13,13,,100:14:31.03 W,25:45:16.07 N,-100.241954,25.754465
19EPR0478D,1,MATUTINO,AURELIO ACUÑA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,51,VILLALDAMA,1,CIUDAD DE VILLALDAMA,CALLE JOSÉ MARÍA DOMÍNGUEZ LECEA,0,CALLE FERNANDO MONTES DE OCA,CALLE SIN NOMBRE,CALLE SIN NOMBRE,8,VILLALDAMA CENTRO,65350,,,,,38,20,58,2,2,4,5,5,,100:26:29.58 W,26:30:0.68 N,-100.44155,26.500188
19EPR0593V,1,MATUTINO,1979 AÑO INTERNACIONAL DEL NIÑO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE SANTA ROSA,6524,CALLE SAN MIGUEL,CALLE BUSTAMANTE,NINGUNO NINGUNO,1406,RAFAEL BUELNA,64240,8183734516,8183734516,,,266,251,517,7,10,17,17,17,,100:20:25.62 W,25:44:14.90 N,-100.340449,25.737471
19DPR1768B,2,VESPERTINO,EUSTOLIO GUERRA AGUILAR,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,19,NUEVO LEÓN,33,LINARES,1,LINARES,CALLE DOÑA JOSEFA ORTIZ DE DOMÍNGUEZ,0,CALLE PORFIRIO DÍAZ,CALLE MORELOS,NINGUNO NINGUNO,25,IGNACIO ZARAGOZA,67730,,,,,,,,,,,,,,99:34:7.55 W,24:53:15.93 N,-99.568765,24.887757
19DPR1898V,1,MATUTINO,LEANDRO VALLE MARTINEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,19,NUEVO LEÓN,14,DR. ARROYO,217,LOS SEGOVIA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,LOS SEGOVIA,67901,,,,,4,5,9,0,1,1,1,1,,100:14:47.36 W,23:39:59.29 N,-100.24649,23.666469
19EPR1212D,2,VESPERTINO,BICENTENARIO DE LA INDEPENDENCIA DE MEXICO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,12,CIÉNEGA DE FLORES,1,CIÉNEGA DE FLORES,CALLE VILLA DE SAN MARINO,0,CALLE ALCALÁ,CALLE ALCALA,NINGUNO NINGUNO,57,VILLAS DE ALCALA SEGUNDO SECTOR,65580,,,,,200,170,370,4,7,11,11,12,,100:10:50.85 W,25:55:13.68 N,-100.180793,25.920467
19EPR1220M,2,VESPERTINO,MARIA DE JESUS DOSAMANTES,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,9,CADEREYTA JIMÉNEZ,572,VALLE DEL ROBLE,CALLE CEREZO,0,CALLE AHUEHUETE,CALLE OLIVO,CALLE DEL ALAMO,2,VALLE DEL ROBLE,67456,,,,,392,354,746,10,10,20,20,20,,100:4:25.71 W,25:36:26.26 N,-100.073808,25.607294
19KJN0410R,1,MATUTINO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,19,NUEVO LEÓN,17,GALEANA,365,LA HUICHE [MINERAL],NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,3,LA HUICHE (MINERAL),67851,,,,,2,5,7,1,0,1,0,0,,100:4:31.44 W,24:40:20.82 N,-100.075401,24.67245
19KJN0625R,1,MATUTINO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,19,NUEVO LEÓN,17,GALEANA,151,SAN PABLO (TRANQUITAS),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,SAN PABLO,67866,,,,,1,1,2,0,0,0,0,0,,100:6:17.10 W,24:41:14.67 N,-100.104749,24.687407
19EPR0658O,2,VESPERTINO,PROFR. ATENEDORO COLUNGA ALVAREZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE SIERRA DE LAMPAZOS,4000,CALLE SIERRA MOJADA,CALLE SIERRA DE LA MARTA,CALLE SIERRA DE GÁNDARA,1217,25 DE MARZO (SIERRA VENTANA),64783,8183570360,8183570360,,,75,69,144,1,5,6,7,19,,100:16:47.38 W,25:37:43.69 N,-100.279828,25.628803
19FEI0015H,4,DISCONTINUO,MODULO XV,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL TRANSFERIDO,19,NUEVO LEÓN,41,PESQUERÍA,1,PESQUERÍA,CALLE ROMA,0,CALLE VENECIA,CALLE PARMA,CALLE VENECIA,18,LOMAS DE SAN MARTIN,66673,,,,,111,97,208,0,10,10,0,0,,100:6:58.94 W,25:44:50.80 N,-100.116371,25.747444
19ODI0014R,4,DISCONTINUO,ESTANCIA EDUCATIVA INFANTIL LA TALAVERNA (DIF SAN NICOLAS),INICIAL,INICIAL,LACTANTE Y MATERNAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,46,SAN NICOLÁS DE LOS GARZA,1,SAN NICOLÁS DE LOS GARZA,CALLE CANTERA,1120,CALLE BRASA,CALLE GRES,CALLE CALIZA,125,PARQUE LA TALAVERNA,66473,8183341756,8183341756,,,8,2,10,0,4,4,3,3,,100:13:56.77 W,25:42:52.85 N,-100.232435,25.714681
19PCT0038X,4,DISCONTINUO,UNIVERSIDAD INSUCO,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PRIVADO,PRIVADO,19,NUEVO LEÓN,6,APODACA,1,CIUDAD APODACA,CALLE MIGUEL HIDALGO,120,CALLE GENERAL IGNACIO ZARAGOZA,CALLE GENERAL MARIANO ESCOBEDO,CALLE MARIANO MATAMOROS,622,ZONA CENTRO,66600,8183453001,8183453001,,,,,,,,,,,,100:11:21.43 W,25:46:50.68 N,-100.189287,25.780745
19PDI0098O,5,CONTINUO,"INSTITUTO INTERAMERICANO INFANTIL DE MONTERREY, S.C.",INICIAL,INICIAL,LACTANTE Y MATERNAL,PRIVADO,PRIVADO,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE MANOLO MARTÍNEZ,311,CALLE LORENZO GARZA,CALLE LAURELES,CALLE KERAMOS,1306,DEL PRADO,64410,8189892195,8189892195,,,50,56,106,0,1,1,6,6,,100:18:52.20 W,25:42:6.33 N,-100.3145,25.701757
19PES0109J,1,MATUTINO,COLEGIO CRISTOBAL COLON,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CAMINO DEL PASTIZAL,201,CALLE ABRAHAM LINCOLN,CALLE TORNEROS,NINGUNO NINGUNO,1352,LA ESTRELLA SECTOR NORTE,66060,1)83702904,1)83702904,,,182,168,350,3,14,17,16,16,,100:24:36.57 W,25:46:6.66 N,-100.410157,25.768516
19PBT0264U,2,VESPERTINO,INSTITUTO MEXICANO NORTEAMERICANO DE RELACIONES CULTURALES DE NUEVO LEON,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE MIGUEL HIDALGO,768,CALLE SERAFÍN PEÑA,CALLE PORFIRIO DÍAZ,CALLE MELCHOR OCAMPO,1480,ZONA CENTRO,64000,8180049090,8180049090,,,,,,,,,,,,100:19:36.87 W,25:40:9.79 N,-100.326907,25.669385
19PBT0264U,3,NOCTURNO,INSTITUTO MEXICANO NORTEAMERICANO DE RELACIONES CULTURALES DE NUEVO LEON,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE MIGUEL HIDALGO,768,CALLE SERAFÍN PEÑA,CALLE PORFIRIO DÍAZ,CALLE MELCHOR OCAMPO,1480,ZONA CENTRO,64000,8180049090,8180049090,,,,,,,,,,,,100:19:36.87 W,25:40:9.79 N,-100.326907,25.669385
19PBH0174G,4,DISCONTINUO,COLEGIO OXFORD,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PRIVADO,PRIVADO,19,NUEVO LEÓN,46,SAN NICOLÁS DE LOS GARZA,1,SAN NICOLÁS DE LOS GARZA,CALLE IGNACIO ALLENDE,130,CALLE PORFIRIO DÍAZ,CALLE BENITO JUÁREZ,CALLE MIGUEL HIDALGO,598,SAN NICOLAS DE LOS GARZA CENTRO,66400,8183504905,8183504905,,,,,,,,,,,,100:17:25.68 W,25:45:19.36 N,-100.290467,25.755379
19PET0136W,1,MATUTINO,COLEGIO COMERCIAL LINDA VISTA PROFR. JUVENTINO CORTES GARZA,MEDIA SUPERIOR,MEDIA SUPERIOR,PROFESIONAL TÉCNICO,PRIVADO,PRIVADO,19,NUEVO LEÓN,26,GUADALUPE,1,GUADALUPE,CALLE VISTA HERMOSA,600,CALLE BAJA VISTA,CALLE BAJA VISTA,CALLE PADRE SEVERIANO MARTÍNEZ,216,LINDA VISTA,0,8183796046,8183796046,,,,,,,,,,,,100:15:34.52 W,25:41:26.70 N,-100.25959,25.69075
19PJN0279U,1,MATUTINO,CENTRO EDUCATIVO AMERICA,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,19,NUEVO LEÓN,21,GRAL. ESCOBEDO,1,CIUDAD GENERAL ESCOBEDO,CALLE HACIENDA DE SAN PABLO,540,CALLE HACIENDA DEL REY,CALLE HACIENDA DE ESCOBEDO,CALLE HACIENDA DE LOS CIPRÉS,247,HACIENDA DE ESCOBEDO II,66057,8183978545,8183978545,,,7,7,14,0,2,2,2,3,,100:18:19.96 W,25:47:7.21 N,-100.305545,25.785335
19PJN0363S,1,MATUTINO,CENTRO INFANTIL PEDRO INFANTE,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE PEDRO INFANTE,564,CALLE CIUDAD DE PALENCIA,CALLE AGUALEGUAS,CALLE CIUDAD ANDORRA,202,HACIENDA SANTA CLARA,64346,8183813330,8183813330,,,42,31,73,0,4,4,4,5,,100:23:32.81 W,25:44:35.81 N,-100.392448,25.743281
19KTV0048X,1,MATUTINO,SECUNDARIA COMUNITARIA,BÁSICA,SECUNDARIA,COMUNITARIO,PÚBLICO,FEDERAL,19,NUEVO LEÓN,7,ARAMBERRI,254,FRACCIONAMIENTO DEL RÍO (FRACCIÓN DEL RÍO),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,67943,,,,,7,4,11,1,0,1,0,0,,99:41:0.79 W,24:9:43.32 N,-99.683554,24.162034
19KTV0077S,1,MATUTINO,SECUNDARIA COMUNITARIA,BÁSICA,SECUNDARIA,COMUNITARIO,PÚBLICO,FEDERAL,19,NUEVO LEÓN,17,GALEANA,135,SAN JOSÉ DE GONZÁLEZ,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,SAN JOSE DE GONZALEZ,67876,,,,,2,0,2,0,1,1,0,0,,100:29:27.81 W,24:29:4.37 N,-100.491057,24.484548
19PJN0386C,1,MATUTINO,INSTITUTO EMMA GODOY,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE SENDERO ENCANTADO,6107,CALLE PASEO DE LAS FUENTES,CALLE SENDA DE LA CREACIÓN,CALLE SENDA DE LA BONDAD,1053,VILLA LAS FUENTES,64890,8183576753,8183576753,,,12,12,24,0,3,3,4,4,,100:16:6.87 W,25:36:31.91 N,-100.268574,25.608864
19PJN0585B,1,MATUTINO,CONSORCIO EDUCATIVO OXFORD,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,AVENIDA HIDALGO,1745,CALLE CAPITÁN LORENZO DE AGUILAR,CALLE MÉXICO,CALLE BELISARIO DOMÍNGUEZ,337,OBISPADO,64060,8180470000,8180470000,,,19,20,39,0,3,3,3,3,,100:20:23.18 W,25:40:14.49 N,-100.339773,25.670691
19DPR1714Y,2,VESPERTINO,MANUEL Z. GOMEZ VALDES,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,19,NUEVO LEÓN,31,JUÁREZ,1,CIUDAD BENITO JUÁREZ,CALLE PORTAL DE SAN JUAN,0,CALLE HACIENDA SANTA ANITA,CALLE LOS PORTALES,CALLE PORTAL DE SAN MARCOS,161,PORTAL DE JUAREZ,67266,8113030523,8113030523,,,316,292,608,12,5,17,17,18,,100:6:20.15 W,25:37:51.59 N,-100.105598,25.630998
19EPR0110Z,1,MATUTINO,PROFRA. MARIA E. VILLARREAL,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,21,GRAL. ESCOBEDO,1,CIUDAD GENERAL ESCOBEDO,CALLE JOSÉ MARÍA MORELOS,200,CALLE GUERRERO,CALLE QUERÉTARO,CALLE GENERAL FRANCISCO VILLA,15,CELESTINO GASCA,66055,8183070802,8183070802,,,118,97,215,3,10,13,10,11,,100:19:11.28 W,25:46:14.60 N,-100.319799,25.770721
19EJN0059C,1,MATUTINO,DIF NUM. 2 RICARDO CANAVATI,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,46,SAN NICOLÁS DE LOS GARZA,1,SAN NICOLÁS DE LOS GARZA,CALLE 4A. AVENIDA,0,CALLE 2A. AVENIDA,CALLE 9,CALLE 5A. AVENIDA,514,JARDINES DE ANAHUAC,66463,8183506505,8183506505,,,55,43,98,0,4,4,4,4,,100:16:31.30 W,25:43:55.76 N,-100.27536,25.732155
19EJN0090M,1,MATUTINO,PROFR. MACEDONIO GARZA CANTU,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE JUAN B. CEBALLOS,2901,CALLE 20 DE NOVIEMBRE,CALLE VENUSTIANO CARRANZA,CALLE IGNACIO COMONFORT,194,GARZA NIETO,64420,8183519783,8183519783,,,44,26,70,0,5,5,5,7,,100:19:52.94 W,25:42:10.51 N,-100.331372,25.70292
19EPR1082A,1,MATUTINO,JORGE GARZA GARZA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,6,APODACA,1,CIUDAD APODACA,CALLE JARDINES DE LA PRIMAVERA,0,CALLE JARDÍN DE LA MONTAÑA,CALLE JARDÍN DEL ATARDECER,CALLE JARDÍN DEL AMANECER,527,JARDINES DE MONTERREY,66613,83854080,83854080,,,254,233,487,7,11,18,18,20,,100:15:33.92 W,25:48:46.86 N,-100.259423,25.813018
19EPR1090J,1,MATUTINO,ISAAC NEWTON,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,19,NUEVO LEÓN,21,GRAL. ESCOBEDO,1,CIUDAD GENERAL ESCOBEDO,CALLE CAMPESINOS,0,CALLE CHAPINGO,CALLE CHINAMECA,CALLE CHINAMPAS,214,AGROPECUARIA,66053,,,,,61,43,104,2,8,10,6,8,,100:22:59.85 W,25:49:56.64 N,-100.383292,25.8324
