Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
10KJN0909F,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,34,TAMAZULA,242,EL LIMÓN,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34599,6748642082,6748642082,,,6,3,9,0,1,1,0,0,,106:36:34.43 W,24:41:21.70 N,-106.609564,24.689362
10KJN1118B,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,26,SAN DIMAS,613,REVOLCADEROS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34957,6748760260,6748760260,,,1,4,5,0,1,1,0,0,,105:50:25.85 W,23:36:34.79 N,-105.840515,23.609664
10KPR0058N,4,DISCONTINUO,CURSO COMUNITARIO,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,28,SAN JUAN DEL RÍO,7,DOROTEO ARANGO (CIÉNEGA DE BASOCO),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34481,6778741001,6778741001,,,2,7,9,1,0,1,0,0,,104:28:53.99 W,24:45:3.23 N,-104.481664,24.750897
10KPR0639T,4,DISCONTINUO,PRIMARIA COMUNITARIA,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,5,DURANGO,390,LAS GÜERAS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34399,6188760260,6188760260,,,5,5,10,0,1,1,0,0,,105:18:27.16 W,23:58:10.90 N,-105.307544,23.969694
10EMS0007Y,2,VESPERTINO,EDUCACION MEDIA SUPERIOR A DISTANCIA IGNACIO ZARAGOZA,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,10,DURANGO,5,DURANGO,190,IGNACIO ZARAGOZA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34320,,,,,,,,,,,,,,105:8:54.99 W,24:22:29.63 N,-105.148608,24.374896
10DTV0262M,1,MATUTINO,TELESECUNDARIA NUM. 262,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,10,DURANGO,10,HIDALGO,21,SAN BERNARDO (NUEVO SAN BERNARDO),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,35341,,,,,4,11,15,0,0,0,1,2,,104:44:8.69 W,25:39:48.94 N,-104.735746,25.663595
10DTV0316Z,1,MATUTINO,TELESECUNDARIA NUM. 316,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,10,DURANGO,23,PUEBLO NUEVO,291,LAS ADJUNTAS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34940,,,,,13,12,25,1,0,1,2,2,,105:29:42.14 W,23:43:48.52 N,-105.495039,23.730144
10EPR0088X,1,MATUTINO,PROFA. GUADALUPE PATONI DE RUEDA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,10,DURANGO,5,DURANGO,1,VICTORIA DE DURANGO,CALLE LOLA BELTRAN,0,CALLE IGNACIO LOPEZ TARSO,PRIVADA TERESA DE CALCUTA,NINGUNO NINGUNO,264,VALLE DEL GUADIANA,34166,6188361167,6188361167,,,104,84,188,1,7,8,8,8,,104:38:4.66 W,24:0:42.21 N,-104.634627,24.011726
10EPR0247V,1,MATUTINO,CINCO DE MAYO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,10,DURANGO,18,EL ORO,52,UNIÓN Y PROGRESO (LAS IGLESIAS),CALLE UNION,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34420,6778133970,6778133970,,,15,18,33,1,0,1,2,4,,104:58:57.70 W,25:13:56.18 N,-104.982694,25.232271
10KJN0559R,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,3,CONETO DE COMONFORT,15,SAN JOSÉ DE BASOCO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34472,6778741001,6778741001,,,3,3,6,0,1,1,0,0,,104:49:15.41 W,25:3:58.20 N,-104.820947,25.066167
10KJN0578F,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,33,SÚCHIL,21,EMILIANO ZAPATA (LOS COCONOS),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34900,,,,,4,2,6,1,0,1,0,0,,104:8:15.00 W,23:34:39.00 N,-104.1375,23.5775
10KJN0817P,4,DISCONTINUO,PREESCOLAR GENERAL,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,11,INDÉ,29,RANCHO NUEVO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,35510,6778741001,6778741001,,,6,5,11,0,1,1,0,0,,105:7:33.06 W,25:49:24.43 N,-105.125851,25.823454
10KJN0852V,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,10,HIDALGO,21,SAN BERNARDO (NUEVO SAN BERNARDO),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,35300,6778741001,6778741001,,,3,3,6,0,1,1,0,0,,104:44:18.55 W,25:39:52.02 N,-104.738486,25.664451
10DPR1383G,1,MATUTINO,18 DE MARZO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,10,DURANGO,8,GUADALUPE VICTORIA,8,IGNACIO ALLENDE,AVENIDA FELIPE ANGELES,0,CALLE 20 DE NOVIEMBRE,CALLE SERAPIO RENDON,NINGUNO NINGUNO,7,NINGUNO,34720,,,,,43,43,86,3,2,5,6,7,,104:0:7.62 W,24:28:23.58 N,-104.002117,24.473218
10EBS0002X,4,DISCONTINUO,COORDINACION DE EDUCACION DE ADULTOS,BÁSICA,SECUNDARIA,GENERAL,PÚBLICO,ESTATAL,10,DURANGO,5,DURANGO,1,VICTORIA DE DURANGO,BOULEVARD DOMINGO ARRIETA,1700,AVENIDA DIVISION DURANGO,CALLE GENERAL MARIANO ARRIETA,NINGUNO NINGUNO,790,GENERAL DOMINGO ARRIETA,34180,,,,,,,,,,,,,,104:39:49.71 W,23:59:41.08 N,-104.663808,23.994744
10KJN0164G,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,1,CANATLÁN,100,LA PLAZUELA (EL RAYO),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34448,,,,,7,4,11,0,1,1,0,0,,105:23:51.40 W,24:22:29.97 N,-105.397612,24.374992
10DTV0636K,1,MATUTINO,TELESECUNDARIA NUM 636,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,10,DURANGO,14,MEZQUITAL,18,LAGUNA DEL CHIVO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34974,,,,,28,29,57,2,0,2,3,3,,104:15:52.02 W,23:9:25.31 N,-104.26445,23.15703
10KPR0548B,4,DISCONTINUO,PRIMARIA GENERAL,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,34,TAMAZULA,1147,CARRICITOS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34580,,,,,7,7,14,0,1,1,0,0,,106:48:26.88 W,25:31:57.49 N,-106.807466,25.532636
10KPR0700G,4,DISCONTINUO,CURSO COMUNITARIO,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,34,TAMAZULA,157,EL ESPÍRITU,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,35800,6748642082,6748642082,,,3,6,9,1,0,1,0,0,,106:59:8.86 W,25:19:7.87 N,-106.985795,25.318853
10PET0031K,4,DISCONTINUO,"NELLIE MC CAUGHAN, A. C.",MEDIA SUPERIOR,MEDIA SUPERIOR,PROFESIONAL TÉCNICO,PRIVADO,PRIVADO,10,DURANGO,5,DURANGO,1,VICTORIA DE DURANGO,CALLE ZARAGOZA,0,CALLE PINO SUAREZ,CALLE 5 DE FEBRERO,CALLE HIDALGO,283,ZONA CENTRO,0,6188113989,6188113989,,,,,,,,,,,,104:40:19.09 W,24:1:20.49 N,-104.67197,24.022359
10ETK0038I,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO SANTIAGO TENERECA,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,10,DURANGO,14,MEZQUITAL,39,SANTIAGO TENERACA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34986,,,,,,,,,,,,,,104:45:31.61 W,23:5:3.80 N,-104.75878,23.084388
10DPR1416H,1,MATUTINO,GENERAL FRANCISCO VILLA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,10,DURANGO,2,CANELAS,315,ARROYO GRANDE,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34500,,,,,12,13,25,1,0,1,2,2,,106:30:50.63 W,25:4:28.06 N,-106.514063,25.07446
10DPR1600E,1,MATUTINO,NIÑOS HEROES,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,10,DURANGO,32,SANTIAGO PAPASQUIARO,156,LAGUNA DE LA CHAPARRA (RANAS),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34600,,,,,21,16,37,1,0,1,2,4,,105:41:5.87 W,25:2:11.30 N,-105.684965,25.036473
10DTV0417Y,1,MATUTINO,TELESECUNDARIA NUM. 417,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,10,DURANGO,26,SAN DIMAS,86,SAN FRANCISCO DE LOS LOBOS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34691,,,,,10,9,19,0,0,0,1,1,,106:3:49.98 W,24:27:44.08 N,-106.063882,24.462244
10KJN0212Z,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,11,INDÉ,24,RANCHO DE PEÑA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,35500,6778741001,6778741001,,,3,4,7,0,1,1,0,0,,105:12:17.03 W,25:58:49.47 N,-105.204731,25.980409
10KJN0213Z,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,4,CUENCAMÉ,11,CERRO SANTIAGO (CERRO DE SANTIAGO),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34600,,,,,3,4,7,0,1,1,0,0,,103:49:8.67 W,24:32:34.87 N,-103.819076,24.543019
10PJN0070N,1,MATUTINO,COLEGIO GONZALEZ Y VALENCIA,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,10,DURANGO,1,CANATLÁN,1,CANATLÁN,CALLE ALAMEDA,100,CALLE ALDAMA,CALLE CUAUHTEMOC,CALLE 5 DE MAYO,13,VALENZUELA,34455,6778720810,6778720810,,,9,17,26,0,1,1,1,1,,104:46:41.97 W,24:31:22.47 N,-104.778325,24.522908
10PJN0094X,1,MATUTINO,COLEGIO ROSAURA ZAPATA,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,10,DURANGO,7,GÓMEZ PALACIO,1,GÓMEZ PALACIO,CALLE OCAMPO,132,CALLE HIDALGO,CALLE MORELOS,NINGUNO NINGUNO,78,TIERRA BLANCA,35045,8717373223,8717373223,,,5,4,9,0,3,3,3,3,,103:29:53.89 W,25:33:52.68 N,-103.498302,25.564634
10KJN0295Z,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,24,RODEO,29,UNIÓN Y PROGRESO (EL TEJABAN),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,35760,6778741001,6778741001,,,5,5,10,0,1,1,0,0,,104:34:27.39 W,25:13:16.53 N,-104.574276,25.221257
10KJN0365D,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,7,GÓMEZ PALACIO,128,EL RETOÑO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,35110,8717521510,8717521510,,,3,1,4,0,1,1,0,0,,103:20:0.55 W,25:44:28.12 N,-103.333485,25.741144
10KJN0406N,4,DISCONTINUO,PREESCOLAR GENERAL,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,15,NAZAS,12,EUFEMIO ZAPATA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,35730,6718741001,6718741001,,,1,3,4,0,1,1,0,0,,104:21:22.15 W,25:7:52.65 N,-104.356154,25.131292
10EPR0416Z,1,MATUTINO,LIC. IGNACIO GARCIA TELLEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,10,DURANGO,23,PUEBLO NUEVO,1,EL SALTO,AVENIDA FERROCARRIL,0,CALLE DURANGO,AVENIDA FERROCARRIL,NINGUNO NINGUNO,33,MORELOS,34950,6758133970,6758133970,,,86,87,173,0,6,6,6,6,,105:21:54.75 W,23:46:22.19 N,-105.365208,23.77283
10EPR0440Z,1,MATUTINO,PRIMARIA ESTATAL,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,10,DURANGO,5,DURANGO,1,VICTORIA DE DURANGO,AVENIDA DEL SOL,301,CALLE NINGUNA,PRIVADA ENVES,NINGUNO NINGUNO,152,LUZ Y ESPERANZA,34017,6181306294,6181306294,,,193,155,348,4,8,12,12,13,,104:40:40.21 W,24:3:40.15 N,-104.677836,24.061154
10EPR0368G,1,MATUTINO,PROF. IDULIO CORTEZ LOPEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,10,DURANGO,5,DURANGO,1,VICTORIA DE DURANGO,CALLE SIERRA DE GAMON,0,CALLE MESETA DEL MADROÑO,CALLE SIERRA DE HUEHUENTO,NINGUNO NINGUNO,97,LOS FRESNOS,34285,6188133970,6188133970,,,117,105,222,0,9,9,9,9,,104:37:34.65 W,24:1:30.13 N,-104.626292,24.025035
10EPR0395D,1,MATUTINO,MEXICO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,10,DURANGO,5,DURANGO,1,VICTORIA DE DURANGO,AVENIDA MEXICO,0,CALLE PUEBLA,CALLE NAYARIT,NINGUNO NINGUNO,819,MEXICO,34190,6188133970,6188133970,,,123,103,226,4,4,8,8,8,,104:39:19.57 W,23:59:19.55 N,-104.655436,23.988763
10KPR1366Z,4,DISCONTINUO,AULA COMPARTIDA,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,34,TAMAZULA,870,EL TACHINOLE,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34580,6748642082,6748642082,,,2,1,3,0,1,1,0,0,,106:22:57.58 W,24:20:46.35 N,-106.382662,24.346209
10KPR1787I,4,DISCONTINUO,PRIMARIA GENERAL,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,28,SAN JUAN DEL RÍO,4,ATOTONILCO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34490,6778741001,6778741001,,,8,11,19,0,2,2,0,0,,104:29:9.63 W,24:50:31.47 N,-104.486007,24.842074
10KJN1286Y,4,DISCONTINUO,PREESCOLAR COMUNITARIO,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,10,DURANGO,12,LERDO,102,MARGARITO MACHADO (PALOMAS),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,0,,,,,8,4,12,1,0,1,0,0,,103:41:41.48 W,25:11:54.56 N,-103.694856,25.198489
10EPR0462L,1,MATUTINO,17 DE MAYO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,10,DURANGO,5,DURANGO,1,VICTORIA DE DURANGO,CALLE GERMAN GEDOVIUS,0,CALLE TIZIANO,CALLE EDUARDO MANET,NINGUNO NINGUNO,832,SAN LUIS III,34224,6188144705,6188144705,,,120,143,263,5,7,12,12,12,,104:35:39.67 W,24:3:32.58 N,-104.594352,24.059049
10ETK0002U,2,VESPERTINO,TELEBACHILLERATO COMUNITARIO VILLA MONTEMORELOS,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,10,DURANGO,5,DURANGO,298,VILLA MONTEMORELOS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,34371,,,,,,,,,,,,,,104:28:34.10 W,23:59:30.39 N,-104.476138,23.991775
