Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
22PES0114I,1,MATUTINO,COLEGIO SUIZO DE MEXICO,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CIRCUITO LA CIMA,901,NINGUNO NINGUNO,NINGUNO ANILLO VIAL JUNÍPERO SERRA,NINGUNO NINGUNO,84,LA CIMA,76146,,,,,28,33,61,2,4,6,3,3,,100:22:21.13 W,20:33:34.44 N,-100.372537,20.559567
22PPR0057O,1,MATUTINO,COLEGIO LATINOAMERICANO,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE OTOÑO,18,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,175,SAN SEBASTIAN,76165,4422125674,4422125674,,,55,67,122,0,6,6,6,6,,100:23:32.77 W,20:35:58.99 N,-100.392436,20.59972
22PPR0197O,1,MATUTINO,CENTRO EDUCATIVO YA BOTSI DI JOYA - LOS NIÑOS FELICES,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,1,EL PUEBLITO,CALLE ANTONIO ANCONA,209,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,137,LOS OLVERA,76086,,,,,74,57,131,0,6,6,6,6,,100:23:39.12 W,20:33:18.60 N,-100.3942,20.555168
22PES0108Y,1,MATUTINO,COLEGIO NUEVA GENERACION,BÁSICA,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,19,LOS OLVERA,CAMINO A LOS OLVERA,760,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,6,NINGUNO,76902,,,,,73,120,193,2,6,8,9,9,,100:24:52.56 W,20:32:2.04 N,-100.414599,20.533901
22PJN0053B,1,MATUTINO,COLEGIO ALMA MURIEL,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE PASTEUR,91,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,25,CENTRO,76000,,,,,25,32,57,0,3,3,3,3,,100:23:9.95 W,20:35:18.88 N,-100.386096,20.588577
22PPR0236Z,1,MATUTINO,INSTITUTO STELA MADRIGAL,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA DEL ROBLE,56,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,6,ALAMOS 2A SECCION,76160,,,,,54,73,127,0,3,3,6,6,,100:22:41.40 W,20:36:17.31 N,-100.378166,20.604808
22PSU0067F,4,DISCONTINUO,INSTITUTO UNI DE QUERETARO,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE SIERRA TILACO,130,CALLE SIERRA DE ZAMORANO,CALLE SIERRA DE ZIMAPAN,CALLE SIERRA DE LAS VIRGENES,192,VILLAS DEL SOL,76046,4422481192,4422481192,,,,,,,,,,,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PJN0138I,1,MATUTINO,INSTITUTO MULDOON,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,1,EL PUEBLITO,CALLE FERNANDO ALTAMIRANO,201,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,11,CANDILES,0,,,,,18,19,37,0,3,3,3,3,,100:24:20.75 W,20:32:51.33 N,-100.405764,20.547592
22PJN0146R,1,MATUTINO,CENTRO PREESCOLAR SATELITE,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE CANTERA,106,CALLE PARIS,CALLE SEVILLA,NINGUNO NINGUNO,117,LOMAS DE SATELITE,76110,,,,,35,24,59,0,5,5,5,5,,100:26:43.97 W,20:38:31.32 N,-100.445547,20.642033
22PBT0072S,1,MATUTINO,ACADEMIA DE BELLEZA ANDREA,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA CONSTITUYENTES,1,CALLE COLON,CALLE TOLSA,NINGUNO NINGUNO,25,CENTRO,76000,4422126669,4422126669,,,,,,,,,,,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PBT0072S,3,NOCTURNO,ACADEMIA DE BELLEZA ANDREA,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA CONSTITUYENTES,1,CALLE COLON,CALLE TOLSA,NINGUNO NINGUNO,25,CENTRO,76000,4422126669,4422126669,,,,,,,,,,,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PBH0049W,1,MATUTINO,COLEGIO CELTA INTERNACIONAL,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,19,LOS OLVERA,AVENIDA CAMINO REAL,19,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,3,LOS OLVERA,76902,4422273600,4422273600,,,,,,,,,,,,100:24:4.19 W,20:32:0.74 N,-100.401164,20.533538
22PPR0230F,1,MATUTINO,COMUNIDAD EDUCATIVA ROGELIO RODRIGUEZ CORTES,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE HACIENDA LA MURALLA,208,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,76,JARDINES DE LA HACIENDA,76180,,,,,38,29,67,1,5,6,6,6,,100:24:36.49 W,20:34:32.67 N,-100.410135,20.575743
22PPR0211R,1,MATUTINO,COLEGIO MONTE ALBAN,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,44,SAN JOSÉ DE LOS OLVERA,CALLE QUERETARO,31,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,35,NINGUNO,76902,,,,,122,100,222,0,6,6,6,6,,100:25:2.28 W,20:33:11.48 N,-100.4173,20.553189
22PPR0226T,1,MATUTINO,COLEGIO CULTURAL DEL RIO,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,16,SAN JUAN DEL RÍO,1,SAN JUAN DEL RÍO,CERRADA DE JOSE MA. ARTEAGA,47,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,11,CENTRO,76800,,,,,46,22,68,0,6,6,6,6,,99:59:10.47 W,20:23:42.85 N,-99.986241,20.395237
22PBT0072S,2,VESPERTINO,ACADEMIA DE BELLEZA ANDREA,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA CONSTITUYENTES,1,CALLE COLON,CALLE TOLSA,NINGUNO NINGUNO,25,CENTRO,76000,4422126669,4422126669,,,,,,,,,,,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PDI0200Z,1,MATUTINO,BABYSTAR,INICIAL,INICIAL,LACTANTE Y MATERNAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,BOULEVARD HACIENDA EL JACAL,401,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,76,JARDINES DE LA HACIENDA,76180,,,,,16,17,33,0,0,0,5,5,,100:24:37.43 W,20:34:10.22 N,-100.410397,20.569505
22PJN0149O,1,MATUTINO,ESCUELA MAXEI,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,1,EL PUEBLITO,CALLE FRAY SEBASTIAN DE GALLEGOS,152,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,156,CENTRO,76000,,,,,30,30,60,0,3,3,3,3,,100:26:5.46 W,20:32:36.69 N,-100.434851,20.543524
22PJN0152B,1,MATUTINO,INSTITUTO ORIENTE QUERETARO,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,1,EL PUEBLITO,CALLE PASEO DEL GRAN CUE,31,CALLE CARRETERA LIBRE A CELAYA,CALLE FRENTE AL CEBETIS,NINGUNO NINGUNO,96,NINGUNO,0,,,,,77,38,115,0,3,3,6,8,,100:26:0.91 W,20:32:55.62 N,-100.433587,20.548784
22PJN0480V,1,MATUTINO,PREESCOLAR CARRETAS,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA PUENTE DE ALVARADO,106,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,23,CARRETAS,76050,,,,,10,9,19,0,2,2,3,7,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PJN0493Z,1,MATUTINO,INSTITUTO GALILEO GALILEI,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,1,EL PUEBLITO,CALLE CUAUHTEMOC,246,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,96,NINGUNO,0,,,,,13,8,21,0,2,2,3,5,,100:26:45.60 W,20:33:8.64 N,-100.446,20.5524
22PSU0021K,4,DISCONTINUO,FELVA MOSSO,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE HILARIO FRIAS Y SOTO,28,CALLE ESTEBAN GARCÍA REBOLLO,CALLE FRANCISCO FIGUEROA,CALLE HERACLIO CABRERA,63,ENSUEÑO,76178,4424469886,4424469886,,,,,,,,,,,,100:24:56.72 W,20:34:48.13 N,-100.415755,20.580037
22PJN0191D,1,MATUTINO,COLEGIO SUNHILLS VALLEY,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,58,JURIQUILLA,CALLE MISION DE SAN FRANCISCO,410,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,7,JURICA ACUEDUCTO,76230,,,,,55,73,128,0,9,9,9,9,,100:26:51.28 W,20:42:45.16 N,-100.447579,20.712544
22PPR0035C,1,MATUTINO,PAULA MONTALT FORNES,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA HERCULES,51,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,73,HERCULES,76209,,,,,80,87,167,0,6,6,6,6,,100:21:34.14 W,20:35:59.41 N,-100.359482,20.599837
22PDI0128F,1,MATUTINO,LA CASA DEL BAMBINO,INICIAL,INICIAL,LACTANTE Y MATERNAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE MANUEL GUTIERREZ NAJERA SUR,40,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,25,CENTRO,76000,,,,,,,,,,,,,,100:23:5.62 W,20:35:33.69 N,-100.384895,20.592691
22PDI0216Z,1,MATUTINO,COLEGIO MI PEQUEÑO MUNDO,INICIAL,INICIAL,LACTANTE Y MATERNAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE HACINDA GRANDE,246,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,76,JARDINES DE LA HACIENDA,76180,,,,,8,2,10,0,0,0,1,1,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PJN0388O,1,MATUTINO,PREESCOLAR NITAMANI,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,7,EZEQUIEL MONTES,28,LA PURÍSIMA,CALLE EZEQUIEL VELAZQUEZ,6,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,76650,,,,,22,21,43,0,3,3,3,3,,99:54:58.30 W,20:40:29.91 N,-99.916195,20.674976
22PPR0049F,1,MATUTINO,"COLEGIO MONTESSORI DE QUERETARO, A. C.",BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,CALLE IGNACIO MARIANO DE LAS CASAS,46,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,31,CIMATARIO,76030,,,,,56,51,107,0,4,4,4,4,,100:23:23.52 W,20:34:56.10 N,-100.389866,20.58225
22PBT0068F,3,NOCTURNO,LEARNINGZONE,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA DE LA PIEDRA,1406,CALLE FUEGO,CALLE AGUA,AVENIDA CASCADA,33,CIUDAD SATELITE,76110,4424037344,4424037344,,,,,,,,,,,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PBT0068F,2,VESPERTINO,LEARNINGZONE,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA DE LA PIEDRA,1406,CALLE FUEGO,CALLE AGUA,AVENIDA CASCADA,33,CIUDAD SATELITE,76110,4424037344,4424037344,,,,,,,,,,,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PBT0068F,1,MATUTINO,LEARNINGZONE,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,AVENIDA DE LA PIEDRA,1406,CALLE FUEGO,CALLE AGUA,AVENIDA CASCADA,33,CIUDAD SATELITE,76110,4424037344,4424037344,,,,,,,,,,,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22PCT0015Z,2,VESPERTINO,INSTITUTO PROFESIONAL DE INFORMATICA Y COMPUTACION,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PRIVADO,PRIVADO,22,QUERÉTARO,16,SAN JUAN DEL RÍO,1,SAN JUAN DEL RÍO,AVENIDA JUAREZ ORIENTE,204,CALLE PRIMAVERA,CALLE FERNANDO DE TAPIA,CALLE BELISARIO DOMÍNGUEZ,11,CENTRO,76800,4272723367,4272723367,,,,,,,,,,,,99:59:20.23 W,20:22:58.58 N,-99.988953,20.38294
22PCT0015Z,1,MATUTINO,INSTITUTO PROFESIONAL DE INFORMATICA Y COMPUTACION,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PRIVADO,PRIVADO,22,QUERÉTARO,16,SAN JUAN DEL RÍO,1,SAN JUAN DEL RÍO,AVENIDA JUAREZ ORIENTE,204,CALLE PRIMAVERA,CALLE FERNANDO DE TAPIA,CALLE BELISARIO DOMÍNGUEZ,11,CENTRO,76800,4272723367,4272723367,,,,,,,,,,,,99:59:20.23 W,20:22:58.58 N,-99.988953,20.38294
22KPR0352V,1,MATUTINO,CURSO COMUNITARIO,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,22,QUERÉTARO,18,TOLIMÁN,129,LA PRESITA,CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,0,,,,,9,8,17,0,2,2,0,0,,99:58:44.60 W,20:55:46.34 N,-99.979056,20.929538
22PPR0142L,1,MATUTINO,COLEGIO GUADIANA,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,1,EL PUEBLITO,CALLE VALLE DE GUADIANA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,149,VALLE DE ARAGON,76925,,,,,199,198,397,0,12,12,14,19,,100:27:32.40 W,20:31:16.45 N,-100.459,20.521237
22PPR0213P,1,MATUTINO,COLEGIO PLENUS,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,6,CORREGIDORA,30,SAN FRANCISCO,CALLE SAN FRANCISCO DE ASIS,13,NINGUNO NINGUNO,NINGUNO CARRETERA CORREGIDORA-HUIMILPAN,NINGUNO NINGUNO,1,SAN FRANCISCO,76911,,,,,97,102,199,0,12,12,16,18,,100:24:44.13 W,20:30:29.98 N,-100.412259,20.508329
22PJN0481U,1,MATUTINO,COLEGIO NUMEN QUERETARO,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,22,QUERÉTARO,14,QUERÉTARO,1,SANTIAGO DE QUERÉTARO,BOULEVARD PEÑA FLOR,821,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,32,CIUDAD DEL SOL,76116,,,,,18,16,34,0,3,3,3,3,,100:23:24.00 W,20:35:36.24 N,-100.39,20.5934
22KTV0020E,1,MATUTINO,SECUNDARIA COMUNITARIA,BÁSICA,SECUNDARIA,COMUNITARIO,PÚBLICO,FEDERAL,22,QUERÉTARO,2,PINAL DE AMOLES,208,RANCHO NUEVO DOS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,76337,,,,,0,4,4,0,1,1,0,0,,99:39:40.32 W,21:6:16.98 N,-99.661201,21.104717
22KPR0013W,1,MATUTINO,CURSO COMUNITARIO,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,22,QUERÉTARO,4,CADEREYTA DE MONTES,160,TAXHIDÓ,CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,76500,,,,,5,2,7,0,1,1,0,0,,99:39:33.98 W,20:36:31.05 N,-99.659439,20.608624
22KPR0130L,1,MATUTINO,CURSO COMUNITARIO,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,22,QUERÉTARO,13,PEÑAMILLER,57,EL SAUZ,CALLE CONOCIDO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,76450,,,,,16,14,30,1,1,2,0,0,,99:45:8.38 W,21:1:59.57 N,-99.752329,21.033213
