Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
29DPR0198B,1,MATUTINO,JUSTO SIERRA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,3,ATLANGATEPEC,8,SAN PEDRO ECATEPEC,CALLE 16 DE SEPTIEMBRE,0,CALLE FRANCISCO I. MADERO,CALLE ÁLVARO OBREGÓN,CALLE EMILIANO ZAPATA,2,SAN PEDRO ECATEPEC,90415,,,,,90,95,185,5,3,8,8,8,,98:9:18.27 W,19:31:17.91 N,-98.155074,19.521643
29ETC0004H,1,MATUTINO,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO NUM. 4 PLANTEL SANCTORUM,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PÚBLICO,ESTATAL,29,TLAXCALA,20,SANCTÓRUM DE LÁZARO CÁRDENAS,1,SANCTÓRUM,CALLE CARRETERA FEDERAL LIBRE 136 TRAMO MEXICO VERACRUZ KILOMETRO 74+300,1,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,4,SANCTORUM,90230,2464689200,2464689200,,,,,,,,,,,,98:27:51.37 W,19:30:32.43 N,-98.46427,19.509009
29ETC0005G,2,VESPERTINO,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO NUM. 5 PLANTEL ZACATELCO,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PÚBLICO,ESTATAL,29,TLAXCALA,44,ZACATELCO,1,ZACATELCO,CALLE ALVARES DEL CAMPO NORTE,467,CALLE TLAXIXTLA,CALLE PUEBLA,NINGUNO NINGUNO,9,CRUZ COLORADA,90740,4973126,4973126,,,,,,,,,,,,98:14:41.45 W,19:12:53.20 N,-98.244846,19.214779
29ETC0005G,1,MATUTINO,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO NUM. 5 PLANTEL ZACATELCO,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PÚBLICO,ESTATAL,29,TLAXCALA,44,ZACATELCO,1,ZACATELCO,CALLE ALVARES DEL CAMPO NORTE,467,CALLE TLAXIXTLA,CALLE PUEBLA,NINGUNO NINGUNO,9,CRUZ COLORADA,90740,4973126,4973126,,,,,,,,,,,,98:14:41.45 W,19:12:53.20 N,-98.244846,19.214779
29DPR0176Q,1,MATUTINO,BENITO JUAREZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,25,SAN PABLO DEL MONTE,1,VILLA VICENTE GUERRERO,CALLE PINO SUAREZ SUR,0,CALLE 5 DE FEBRERO,CALLE TLAXCALA,NINGUNO NINGUNO,18,SAN BARTOLOME,90970,2222717707,2222717707,,,143,123,266,2,6,8,8,12,,98:10:14.03 W,19:6:57.42 N,-98.170564,19.11595
29DPR0413B,1,MATUTINO,MIGUEL HIDALGO Y COSTILLA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,43,YAUHQUEMEHCAN,7,SANTA ÚRSULA ZIMATEPEC,CAMINO REAL,0,CALLE DEL HORNO,CALLE REFORMA,NINGUNO NINGUNO,3,SANTA URSULA ZIMATEPEC,90450,,,,,201,165,366,2,10,12,12,12,,98:9:50.50 W,19:25:12.41 N,-98.164029,19.420113
29KPR0001K,1,MATUTINO,PRIMARIA CONAFE,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,29,TLAXCALA,3,ATLANGATEPEC,7,COLONIA AGRÍCOLA SAN LUIS,CALLE TULIO HERNANDEZ GOMEZ,0,CALLE 16 DE SEPTIEMBRE,NINGUNO NINGUNO,NINGUNO NINGUNO,2,AGRICOLA SAN LUIS,90411,,,,,3,7,10,0,1,1,0,0,,98:10:17.06 W,19:34:7.37 N,-98.171406,19.568713
29KPR0045H,1,MATUTINO,PRIMARIA CONAFE,BÁSICA,PRIMARIA,COMUNITARIO,PÚBLICO,FEDERAL,29,TLAXCALA,7,EL CARMEN TEQUEXQUITLA,3,OCOTLÁN TEMALACAYUCAN,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,90570,,,,,11,4,15,0,1,1,0,0,,97:41:54.96 W,19:17:55.68 N,-97.6986,19.2988
29DJN0209A,1,MATUTINO,CARLOS A. CARRILLO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,43,YAUHQUEMEHCAN,8,SAN JOSÉ TETEL,CALLE SEPTIMA SECCION,0,CALLE 16 DE SEPTIEMBRE,CALLE ZAPATA,NINGUNO NINGUNO,5,SAN JOSE TETEL,90450,2464623600,2464623600,,,92,73,165,0,6,6,6,6,,98:9:21.48 W,19:25:52.05 N,-98.155967,19.431125
29DJN0214M,1,MATUTINO,MATLALCUEYETL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,2,APETATITLÁN DE ANTONIO CARVAJAL,1,APETATITLÁN,CALLE VICENTE GUERRERO,0,CALLE PONIENTE,CALLE PLAZA DEL RETORNO,CALLE COLONIA OBRERA,9,PETROQUIMICA,90600,2464623600,2464623600,,,14,10,24,0,0,0,1,3,,98:11:46.22 W,19:20:6.21 N,-98.196173,19.335059
29DJN0234Z,1,MATUTINO,DIEGO MUÑOZ CAMARGO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,33,TLAXCALA,16,SANTA MARÍA ACUITLAPILCO,CALLE 16 DE SEPTIEMBRE,0,CALLE PRESIDENTE JUAREZ,CALLE 16 DE SEPTIEMBRE,CALLE 16 DE SEPTIEMBRE,7,GUADALUPE,90110,2464623600,2464623600,,,19,24,43,0,1,1,2,2,,98:14:21.48 W,19:15:45.35 N,-98.239299,19.262597
29DJN0221W,1,MATUTINO,TLAXCALLI,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,33,TLAXCALA,1,TLAXCALA DE XICOHTÉNCATL,CALLE ZAFIRO SUR,0,CALLE PERLA,CALLE ESMERALDA,CALLE RUBI SUR,24,LA JOYA,90114,2464623600,2464623600,,,80,67,147,0,6,6,6,6,,98:13:57.91 W,19:18:25.06 N,-98.232753,19.306962
29DJN0235Z,1,MATUTINO,MALINTZI,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,34,TLAXCO,22,COLONIA PROFESOR GRACIANO SÁNCHEZ,CALLE ADOLFO LOPEZ MATEOS,0,AVENIDA DE LA REFORMA,CALLE CUAHUTEMOC,CALLE MIGUEL ALEMAN,3,PROFESOR GRACIANO SANCHEZ,90261,2464623600,2464623600,,,8,7,15,0,0,0,1,1,,98:18:43.33 W,19:42:39.77 N,-98.312037,19.711047
29DJN0242I,1,MATUTINO,XICOHTENCATL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,7,EL CARMEN TEQUEXQUITLA,6,BARRIO DE GUADALUPE,CAMINO A TEMALACAYUCAN,0,CAMINO A TEMALACAYUCAN,CAMINO A TEMALACAYUCAN,CALLE N. BRAVO,2,DE GUADALUPE,90574,2464623600,2464623600,,,22,20,42,0,1,1,2,2,,97:40:3.11 W,19:19:9.39 N,-97.667531,19.319276
29DJN0226R,1,MATUTINO,MANUEL TOUSSAINT,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,6,CALPULALPAN,10,SAN CRISTÓBAL ZACACALCO,CALLE SAN CRISTOBAL,0,CALLE JUAREZ,NINGUNO NINGUNO,CALLE GASODUCTO MEXICO - VILLAHERMOSA,2,SAN CRISTOBAL ZACACALCO,90224,2464623600,2464623600,,,18,21,39,0,1,1,2,2,,98:39:43.07 W,19:34:8.20 N,-98.661963,19.568945
29DJN0229O,1,MATUTINO,GABINO BARREDA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,14,HUEYOTLIPAN,5,IGNACIO ZARAGOZA,CALLE 2 DE ABRIL,12,CALLE PORFIRIO DIAZ,CALLE FRANCISCO I. MADERO,CALLE 5 DE MAYO,2,IGNACIO ZARAGOZA,90240,2464623600,2464623600,,,43,37,80,0,3,3,4,5,,98:22:46.20 W,19:34:6.99 N,-98.379501,19.568608
29DJN0216K,1,MATUTINO,20 DE NOVIEMBRE,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,37,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,1,ZITLALTÉPEC,CALLE 4 PONIENTE,0,CALLE 2 PONIENTE,CALLE 13 NORTE,CALLE 12 PONIENTE,17,MEXICO,90590,2464623600,2464623600,,,68,52,120,0,4,4,4,4,,97:55:0.54 W,19:12:26.18 N,-97.916816,19.207272
29DJN0165U,1,MATUTINO,LIC. ANSELMO CERVANTES HERNANDEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,22,ACUAMANALA DE MIGUEL HIDALGO,5,OLEXTLA DE JUÁREZ,CALLE MIGUEL HIDALGO,0,CALLE MOCTEZUMA,CALLE BENITO JUAREZ,NINGUNO NINGUNO,3,OLEXTLA DE JUAREZ,90860,2464623600,2464623600,,,23,16,39,0,1,1,2,2,,98:11:28.38 W,19:12:40.90 N,-98.191218,19.211361
29DJN0177Z,1,MATUTINO,ERASMO CASTELLANOS QUINTO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,34,TLAXCO,1,TLAXCO,CALLE ZAHUAPAN,74,CALLE JUAN ESCUTIA,CALLE JOSEFA ORTIZ DE DOMINGUEZ,CALLE DEMETRIO LOPEZ,3,ITURBIDE,90250,2464623600,2464623600,,,22,22,44,0,1,1,2,2,,98:6:28.52 W,19:37:13.16 N,-98.107921,19.620323
29DJN0178Y,1,MATUTINO,CARLOS PELLICER,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,34,TLAXCO,86,SAN JOSÉ TEPEYAHUALCO,CALLE ADOLFO LOPEZ MATEOS,22,CALLE HIDALGO,CALLE ALLENDE,CALLE FRANCISCO I. MADERO,2,SAN JOSE TEPEYAHUALCO,90267,2464623600,2464623600,,,30,15,45,0,1,1,2,2,,98:16:9.17 W,19:36:2.39 N,-98.269213,19.600664
29DPR0307S,1,MATUTINO,LIC. BENITO JUAREZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,18,CONTLA DE JUAN CUAMATZI,2,SAN FELIPE CUAUHTENCO,CALLE 5 DE FEBRERO,0,CALLE PLAZA PRINCIPAL,CALLE CAÐON DEL NIÐO,NINGUNO NINGUNO,5,SAN FELIPE CUAUTENCO,90690,,,,,98,92,190,4,5,9,9,11,,98:7:18.99 W,19:18:48.13 N,-98.121943,19.31337
29DPR0305U,1,MATUTINO,PROF. ROMAN TEJA ANDRADE,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,57,SANTA APOLONIA TEACALCO,1,SANTA APOLONIA TEACALCO,CALLE 2 DE ABRIL,0,CALLE FRANCISCO VILLA,NINGUNO NINGUNO,NINGUNO NINGUNO,6,SANTA APOLONIA TEACALCO (CENTRO),90725,,,,,93,116,209,3,5,8,8,20,,98:18:40.82 W,19:14:28.63 N,-98.31134,19.241287
29DPR0316Z,1,MATUTINO,JOSEFA CASTELAR,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,13,HUAMANTLA,1,HUAMANTLA,CALLE FERNANDO HERNANDEZ CARRASCO,0,CALLE MIGUEL HIDALGO PONIENTE,CALLE AÐO DE BENITO JUAREZ,PROLONGACIÓN MORELOS,40,SANTA MARIA YANCUITLALPAN,90505,4720122,4720122,,,347,333,680,4,14,18,18,18,,97:55:56.47 W,19:18:46.71 N,-97.932353,19.312975
29DPR0304V,1,MATUTINO,MIGUEL HIDALGO Y COSTILLA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,32,TETLATLAHUCA,1,TETLATLAHUCA,CALLE JOSE MARIA MORELOS,0,CALLE HIDALGO,NINGUNO NINGUNO,CALLE LORETO,11,SAN BARTOLOME TENANGO,90730,,,,,114,102,216,4,6,10,10,11,,98:17:29.41 W,19:15:9.55 N,-98.291503,19.252654
29DPR0314B,1,MATUTINO,DOMINGO ARENAS,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,23,NATÍVITAS,4,SANTO TOMÁS LA CONCORDIA,CALLE DOMINGO ARENAS,0,CALLE REFORMA,CALLE HIDALGO,CALLE FRANCISCO I. MADERO,2,SANTO TOMAS LA CONCORDIA,90710,2464161125,2464161125,,,211,209,420,3,13,16,17,19,,98:19:1.04 W,19:13:45.42 N,-98.316956,19.229284
29DPR0340Z,2,VESPERTINO,EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,25,SAN PABLO DEL MONTE,1,VILLA VICENTE GUERRERO,CALLE BENITO JUAREZ PONIENTE,0,CALLE LA PAZ,CALLE MORELOS NORTE,CALLE AYUNTAMIENTO PONIENTE,6,SAN COSME,90960,,,,,90,70,160,1,5,6,6,14,,98:10:28.15 W,19:7:28.64 N,-98.174487,19.124621
29DPR0375P,1,MATUTINO,NARCISO MENDOZA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,8,CUAPIAXTLA,7,COLONIA JOSÉ MARÍA MORELOS,CALLE JUAREZ,0,CALLE 16 DE SEPTIEMBRE,CALLE LAS CUEVAS,CAMINO VECINAL,2,JOSE MARIA MORELOS,90560,,,,,45,52,97,2,1,3,4,5,,97:41:57.83 W,19:21:40.57 N,-97.699397,19.36127
29DPR0320M,1,MATUTINO,FRANCISCO VILLA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,15,IXTACUIXTLA DE MARIANO MATAMOROS,19,SAN ANTONIO TECÓAC,CALLE ADOLFO LOPEZ MATEOS,0,CALLE RIO BRAVO,NINGUNO NINGUNO,CALLE XICOHTENCATL,2,SAN ANTONIO TECOAC,90127,,,,,32,21,53,2,1,3,4,7,,98:19:38.42 W,19:19:45.57 N,-98.327338,19.329325
29DPR0300Z,1,MATUTINO,IGNACIO ALLENDE,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,8,CUAPIAXTLA,16,SAN FRANCISCO CUEXCONTZI,CALLE 2 NORTE,0,CALLE 5 DE MAYO,CALLE 2 NORTE,CALLE REFORMA,2,SAN FRANCISCO CUEXCINTZI,90560,,,,,70,73,143,1,5,6,6,6,,97:42:38.67 W,19:19:13.50 N,-97.710742,19.320417
29DPR0321L,1,MATUTINO,MIGUEL HIDALGO Y COSTILLA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,24,PANOTLA,10,SANTA CRUZ TECHACHALCO,CALLE TLAXCALA,0,CALLE PROGRESO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,SANTA CRUZ TECHACHALCO,90145,,,,,53,65,118,4,2,6,6,6,,98:18:2.56 W,19:19:20.45 N,-98.30071,19.322347
29DPR0310F,1,MATUTINO,FRAY BARTOLOME DE LAS CASAS,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,37,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,4,SAN JUAN BAUTISTA MIER,CALLE INDEPENDENCIA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,SAN JUAN BAUTISTA MIER,90592,,,,,40,32,72,1,2,3,4,6,,97:51:50.22 W,19:14:10.53 N,-97.86395,19.236257
29DPR0337M,2,VESPERTINO,FROYLAN S. TORRES CHAZARI,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,13,HUAMANTLA,1,HUAMANTLA,CALLE FRANCISCO I. MADERO,0,CALLE YANCUITLALPAN,CALLE LAZARO CARDENAS,CALLE JUAREZ NORTE,22,EMILIO ZAPATA,90500,,,,,134,114,248,2,7,9,9,16,,97:55:22.99 W,19:19:18.33 N,-97.923054,19.321759
29DPR0359Y,1,MATUTINO,JOSE MARIA MORELOS Y PAVON,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,25,SAN PABLO DEL MONTE,1,VILLA VICENTE GUERRERO,CALLE XICOHTENCATL NORTE,0,CALLE DEFENSORES DE LA REPUBLICA PONIENTE,CALLE EMILIO CARRANZA,CALLE MARIANO CANTOR,9,SAN PEDRO,90980,2464623600,2464623600,,,325,310,635,5,13,18,18,18,,98:9:32.81 W,19:7:47.64 N,-98.159115,19.129899
29DPR0386V,1,MATUTINO,CUAUHTEMOC,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,23,NATÍVITAS,3,SAN BERNABÉ CAPULA,CALLE SAN MIGUEL DEL MILAGRO,0,CALLE IGNACIO ZARAGOZA,CALLE FRANCISCO I. MADERO,CALLE XICOHTENCATL,2,SAN BERNABE CAPULA,90710,,,,,49,50,99,0,4,4,5,6,,98:20:13.33 W,19:14:5.69 N,-98.337037,19.234913
29DPR0349R,2,VESPERTINO,GENERAL EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,30,TERRENATE,47,TOLUCA DE GUADALUPE,CALLE MIGUEL HIDALGO,0,CALLE EMILIANO ZAPATA,CALLE 28 DE FEBRERO ORIENTE,CALLE APOLONIO HERNANDEZ,1,TOLUCA DE GUADALUPE,90544,,,,,80,70,150,1,5,6,6,7,,97:57:15.42 W,19:28:11.03 N,-97.954284,19.469731
29DPR0358Z,2,VESPERTINO,EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,17,MAZATECOCHCO DE JOSÉ MARÍA MORELOS,1,MAZATECOCHCO,CALLE PRINCIPAL,0,CALLE MAXIMO ROJAS,NINGUNO NINGUNO,CALLE CUAUHTEMOC,11,SEGUNDA,90870,,,,,183,149,332,4,8,12,12,18,,98:11:7.77 W,19:10:44.58 N,-98.185493,19.179051
29DPR0338L,2,VESPERTINO,26 DE MAYO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,18,CONTLA DE JUAN CUAMATZI,1,CONTLA,CALLE JUAN CUAMATZI,0,CALLE MORELOS,CALLE PRIMAVERA,NINGUNO NINGUNO,12,SAN BERNARDINO CONTLA CENTRO,90670,,,,,69,73,142,2,4,6,6,18,,98:10:49.76 W,19:20:2.26 N,-98.180488,19.33396
29DPR0339K,1,MATUTINO,CUAUHTEMOC,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,29,TLAXCALA,24,PANOTLA,11,SAN TADEO HUILOAPAN,CALLE PROGRESO,3,CALLE JUSTO SIERRA,CALLE 5 DE MAYO,CALLE LOS PINOS,23,SAN TADEO HUILOAPAN,90140,2464669335,2464669335,,,172,174,346,4,9,13,13,15,,98:16:17.27 W,19:22:58.58 N,-98.271465,19.38294
