Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
13DJN0389A,1,MATUTINO,ISABEL LA CATOLICA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,30,IXMIQUILPAN,9,CERRITOS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42313,,,,,19,20,39,0,1,1,2,3,,99:11:4.24 W,20:32:13.30 N,-99.18451,20.537028
13DPB0635J,1,MATUTINO,ADOLFO LOPEZ MATEOS,BÁSICA,PRIMARIA,INDÍGENA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,28,HUEJUTLA DE REYES,37,CUAXOCOTITLA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43005,,,,,55,52,107,1,5,6,6,6,,98:31:1.81 W,21:7:0.91 N,-98.51717,21.116919
13DPB0654Y,1,MATUTINO,ANA MARIA BERLANGA,BÁSICA,PRIMARIA,INDÍGENA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,30,IXMIQUILPAN,38,PUEBLO NUEVO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42324,,,,,105,98,203,4,8,12,12,12,,99:10:4.80 W,20:27:35.39 N,-99.168,20.459831
13DPR1548W,1,MATUTINO,TEODOMIRO MANZANO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,11,ATLAPEXCO,1,ATLAPEXCO,AVENIDA REVOLUCION,5,CALLE MORELOS,NINGUNO NINGUNO,CALLE 16 DE ENERO,4,FRAMBOYANES,43060,7898944296,7898944296,,,187,200,387,8,10,18,18,18,,98:20:53.27 W,21:1:8.83 N,-98.34813,21.019119
13DPR1113K,1,MATUTINO,ENRIQUE C. REBSAMEN,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,84,ZIMAPÁN,31,MAGUEY VERDE,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42348,,,,,17,12,29,0,1,1,2,3,,99:15:30.96 W,20:50:25.22 N,-99.2586,20.840339
13DPR1121T,1,MATUTINO,CLUB DE LEONES NUM. 2,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,84,ZIMAPÁN,1,ZIMAPÁN,AVENIDA PLOMO,22,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,7,LLANO NORTE,42332,7597283445,7597283445,,,224,218,442,4,13,17,17,17,,99:22:45.30 W,20:44:36.09 N,-99.37925,20.743358
13DPR2793N,1,MATUTINO,FELIPE ANGELES,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,54,SAN SALVADOR,34,SAN ANTONIO ABAD,CALLE INDEPENDENCIA,1,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42640,7731084109,7731084109,,,11,11,22,0,1,1,2,4,,99:2:19.61 W,20:17:30.26 N,-99.03878,20.291739
13DPT0004L,1,MATUTINO,COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE HIDALGO PLANTEL TULANCINGO,MEDIA SUPERIOR,MEDIA SUPERIOR,PROFESIONAL TÉCNICO BACHILLER,PÚBLICO,ESTATAL,13,HIDALGO,77,TULANCINGO DE BRAVO,10,JALTEPEC,CALLE CARRETERA TULANCINGO-ACATLAN KILOMETRO 4.5,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,5,JALTEPEC,43700,7757538911,7757538911,,,,,,,,,,,,98:24:49.93 W,20:6:51.23 N,-98.413869,20.114231
13DCC0839Z,1,MATUTINO,RAFAEL RAMIREZ,BÁSICA,PREESCOLAR,INDÍGENA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,14,CALNALI,9,SAN ANDRÉS (SAN ANDRÉS CHICHAYOTLA),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43230,,,,,39,24,63,0,3,3,3,3,,98:33:49.57 W,20:55:35.94 N,-98.56377,20.92665
13DPR0101Z,1,MATUTINO,MIGUEL HIDALGO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,10,ATITALAQUIA,12,UNIDAD HABITACIONAL ANTONIO OSORIO DE LEÓN (BOJAY),AVENIDA REVOLUCION OBRERA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42970,7787354437,7787354437,,,66,68,134,1,5,6,6,6,,99:14:36.31 W,20:2:43.33 N,-99.24342,20.045369
13DJN0879P,1,MATUTINO,GUADALUPE BARRIENTOS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,17,CHAPANTONGO,22,ZIMAPANTONGO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42910,,,,,14,8,22,0,0,0,1,1,,99:27:14.90 W,20:14:23.46 N,-99.45414,20.23985
13DJN0935R,1,MATUTINO,PROFR. ERNESTINO CANO CASTILLO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,42,MOLANGO DE ESCAMILLA,12,MALILA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43100,,,,,20,12,32,0,0,0,1,2,,98:42:55.00 W,20:44:7.00 N,-98.715278,20.735278
13DPB0165I,1,MATUTINO,ADOLFO LOPEZ MATEOS,BÁSICA,PRIMARIA,INDÍGENA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,84,ZIMAPÁN,71,LA CRUZ (EJIDO DE LA CRUZ),NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42363,,,,,9,5,14,0,0,0,1,1,,99:21:14.36 W,20:35:22.52 N,-99.35399,20.589589
13DPB0218X,1,MATUTINO,JUSTO SIERRA,BÁSICA,PRIMARIA,INDÍGENA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,68,TIANGUISTENGO,38,TENEXCO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43280,7712623540,7712623540,,,15,7,22,0,1,1,2,2,,98:29:28.61 W,20:51:56.80 N,-98.49128,20.865778
13DJN0412L,1,MATUTINO,REFINERIA HACIENDA DE LORETO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,21,EMILIANO ZAPATA,6,SANTA CLARA,CALLE 18 DE JULIO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43961,,,,,16,27,43,0,1,1,2,4,,98:34:41.70 W,19:41:47.50 N,-98.57825,19.696528
13DPR0123K,1,MATUTINO,EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,2,ACAXOCHITLÁN,36,EJIDO TECHACHALCO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43720,,,,,20,14,34,0,0,0,1,4,,98:15:59.80 W,20:10:54.69 N,-98.26661,20.181858
13DPR2651P,1,MATUTINO,HEROES DE CHAPULTEPEC,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,84,ZIMAPÁN,22,ENCARNACIÓN,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42341,,,,,9,8,17,0,0,0,1,5,,99:12:38.56 W,20:52:26.65 N,-99.21071,20.874069
13DPR2678W,1,MATUTINO,EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,38,MINERAL DEL CHICO,17,SAN FRANCISCO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42125,7597280006,7597280006,,,12,6,18,0,0,0,2,3,,98:46:35.22 W,20:14:14.80 N,-98.77645,20.237444
13DJN0947W,1,MATUTINO,FAUSTO CRESPO ARGUMEDO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,28,HUEJUTLA DE REYES,1,HUEJUTLA DE REYES,CALLE INDEPENDENCIA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,25,FLAVIO CRESPO,43000,7896881874,7896881874,,,52,28,80,0,4,4,4,4,,98:24:2.20 W,21:9:13.28 N,-98.40061,21.153689
13DJN1150Y,1,MATUTINO,FRANCISCO I. MADERO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,68,TIANGUISTENGO,53,ZACATIPÁN,CALLE BARRIO ABAJO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43279,,,,,9,14,23,0,0,0,1,1,,98:30:40.39 W,20:50:22.38 N,-98.51122,20.83955
13DPR0165J,1,MATUTINO,MARGARITA MAZA DE JUAREZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,69,TIZAYUCA,29,LAS PLAZAS,CIRCUITO TIZAYUCA,0,CALLE CARRETERA MEXICO-PACHUCA,CALLE CTO. TIZAYUCA,AVENIDA HIDALGO,1,NINGUNO,43800,7797960208,7797960208,,,105,128,233,3,5,8,8,8,,98:56:30.61 W,19:52:16.24 N,-98.941836,19.871178
13DPR0196C,1,MATUTINO,VALENTIN GOMEZ FARIAS,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,40,LA MISIÓN,43,LAS PALMITAS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42274,,,,,45,34,79,0,5,5,6,6,,98:59:4.00 W,21:1:26.50 N,-98.984444,21.024028
13DPR0226G,1,MATUTINO,NICOLAS BRAVO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,42,MOLANGO DE ESCAMILLA,9,IXCATLÁN (SAN PEDRO),CALLE PLAZA PRINCIPAL (COL. CENTRO),0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43110,7747450810,7747450810,,,15,15,30,0,1,1,2,3,,98:48:57.89 W,20:55:52.82 N,-98.81608,20.931339
13DPR0479J,1,MATUTINO,ENRIQUE C. REBSAMEN,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,57,SINGUILUCAN,1,SINGUILUCAN,CALLE EMILIANO ZAPATA,0,CALLE MORELOS,CALLE GUERRERO,NINGUNO NINGUNO,17,INGENIERO MIGUEL ESPEJEL,43780,7757700260,7757700260,,,189,211,400,4,9,13,13,16,,98:31:26.10 W,19:58:2.39 N,-98.523917,19.967331
13DPR2633Z,1,MATUTINO,JUSTO SIERRA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,78,XOCHIATIPAN,10,COCOTLA,CALLE PRINCIPAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43090,,,,,31,38,69,3,1,4,5,5,,98:17:51.86 W,20:52:43.96 N,-98.29774,20.878878
13DTV0479I,1,MATUTINO,TELESECUNDARIA 463,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,49,PISAFLORES,6,LA ARENA,CALLE PLAZA PRINCIPAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42234,,,,,40,41,81,0,2,2,3,3,,98:56:50.90 W,21:16:18.30 N,-98.947472,21.27175
13DTV0496Z,1,MATUTINO,TELESECUNDARIA 541,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,12,ATOTONILCO EL GRANDE,35,SAUZ SABINO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43311,,,,,15,7,22,0,0,0,1,3,,98:46:19.42 W,20:21:12.22 N,-98.77206,20.353394
13DPR0868Z,1,MATUTINO,FRANCISCO NOBLE,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,82,ZAPOTLÁN DE JUÁREZ,2,ACAYUCA,CALLE RAYON,30,CALLE MORELOS NORTE,CALLE BENITO JUAREZ NORTE,NINGUNO NINGUNO,2,CENTRO,42191,,,,,333,384,717,6,15,21,21,21,,98:50:23.69 W,20:1:45.99 N,-98.839914,20.029442
13DPR0908K,1,MATUTINO,VICENTE GUERRERO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,84,ZIMAPÁN,28,LLANITOS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42345,,,,,3,10,13,0,0,0,1,4,,99:19:1.02 W,20:48:27.61 N,-99.31695,20.807669
13DPR0387T,1,MATUTINO,GUILLERMO PRIETO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,52,SAN AGUSTÍN TLAXIACA,10,SAN ISIDRO LLANO LARGO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42170,,,,,24,27,51,1,1,2,3,3,,98:59:15.90 W,20:9:3.30 N,-98.98775,20.150917
13DPR0390G,1,MATUTINO,GRAL. FRANCISCO VILLA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,23,FRANCISCO I. MADERO,14,SAN JUAN TEPA,CALLE GOMEZ FARIAS,3,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,3,FRANCISCO VILLA,42671,,,,,69,86,155,1,6,7,7,7,,99:4:25.68 W,20:12:44.85 N,-99.0738,20.212458
13DJN0744A,1,MATUTINO,PROFR. ILDEFONSO VAZQUEZ IBARRA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,28,HUEJUTLA DE REYES,50,LOS HORCONES,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43000,,,,,5,13,18,0,0,0,1,1,,98:25:48.47 W,21:10:20.42 N,-98.43013,21.172339
13DJN0925K,1,MATUTINO,FELIPE ANGELES RAMIREZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,42,MOLANGO DE ESCAMILLA,17,SAN ANTONIO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43111,,,,,14,15,29,0,1,1,2,2,,98:50:14.30 W,20:53:22.00 N,-98.837306,20.889444
13DTV0574M,1,MATUTINO,TELESECUNDARIA 516,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,78,XOCHIATIPAN,14,IXTACZOQUICO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43097,7898962082,7898962082,,,31,52,83,3,1,4,4,6,,98:15:59.18 W,20:54:40.60 N,-98.26644,20.911278
13DJN0761R,1,MATUTINO,ADOLFO PEREZ ESQUIVEL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,76,TULA DE ALLENDE,27,SANTA MARÍA ILUCAN,CALLE PLAZA PRINCIPAL,3,CALLE JUAREZ,CALLE 18 DE MARZO,CALLE 16 DE ENERO,6,SANTA MARIA ILUCAN,42849,7737851004,7737851004,,,47,47,94,0,3,3,3,5,,99:20:16.90 W,19:59:19.50 N,-99.338028,19.98875
13DJN1354S,1,MATUTINO,ALFONSO DEL CASTILLO LUGO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,41,MIXQUIAHUALA DE JUÁREZ,1,MIXQUIAHUALA DE JUÁREZ,PROLONGACIÓN MARIANO MATAMOROS,0,NINGUNO NINGUNO,CALLE LERDO DE TEJADA,PROLONGACIÓN MARIANO MATAMOROS,19,5TA DEMARCACION,42700,,,,,26,28,54,0,1,1,2,3,,99:13:4.04 W,20:14:9.88 N,-99.21779,20.236078
13DJN1575C,1,MATUTINO,FEDERICO FROEBEL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,76,TULA DE ALLENDE,8,EL LLANO,CALLE 12 DE OCTUBRE,0,CALLE 24 DE FEBRERO,CALLE 13 DE SEPTIEMBRE,CALLE 5 DE MAYO,5,TULTENGO,42803,,,,,25,23,48,0,1,1,2,2,,99:19:17.18 W,20:3:54.43 N,-99.321438,20.065119
13DTV0523F,1,MATUTINO,TELESECUNDARIA 546,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,31,JACALA DE LEDEZMA,28,PLOMOSAS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,42203,4411984056,4411984056,,,15,10,25,0,2,2,3,3,,99:10:11.40 W,20:54:47.99 N,-99.169833,20.913331
13DTV0571P,1,MATUTINO,TELESECUNDARIA 559,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,77,TULANCINGO DE BRAVO,22,TEPALZINGO,CALLE BARRIO BAJO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43705,,,,,41,35,76,0,3,3,3,3,,98:17:7.20 W,20:8:33.29 N,-98.285333,20.142581
13DJN0785A,1,MATUTINO,MEXICO INDEPENDIENTE,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,16,CUAUTEPEC DE HINOJOSA,13,SAN JUAN HUEYAPAN,CALLE SAN ISIDRO,0,CALLE CARRETERA GUADALUPE VICTORIA,NINGUNO NINGUNO,CALLE RIO SAN LORENZO,1,NINGUNO,43740,,,,,26,17,43,0,1,1,2,3,,98:16:49.76 W,20:1:50.37 N,-98.28049,20.030658
13DJN0814F,1,MATUTINO,PROFR. LEONCIO SAMANIEGO CONTRERAS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,14,CALNALI,1,CALNALI,CALLE JESUS SAMANIEGO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,7,TLALA,43234,,,,,20,29,49,0,1,1,2,2,,98:34:31.58 W,20:53:52.72 N,-98.57544,20.897978
13DPR2935V,1,MATUTINO,EMILIANO ZAPATA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,48,PACHUCA DE SOTO,1,PACHUCA DE SOTO,CALLE MIGUEL HIDALGO,0,CALLE JOSE MARIA MORELOS,CALLE IGNACIO ALLENDE,CALLE MIGUEL HIDALGO,368,INDEPENDENCIA,42088,7711485554,7711485554,,,97,83,180,1,5,6,6,6,,98:47:2.24 W,20:6:39.57 N,-98.783956,20.110992
13DPR2736W,1,MATUTINO,LAZARO CARDENAS DEL RIO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,13,HIDALGO,62,TEPEHUACÁN DE GUERRERO,94,AMATITLA,CALLE PLAZA PRINCIPAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,43139,7731318065,7731318065,,,23,18,41,0,1,1,2,2,,98:48:46.94 W,21:7:49.33 N,-98.81304,21.130369
