Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
18KJN0506E,1,MATUTINO,CURSOS COMUNITARIOS,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,18,NAYARIT,19,LA YESCA,55,CORTAPICO,CALLE ENTRE LA CLINICA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,63581,,,,,3,3,6,1,0,1,0,0,,103:47:60.00 W,21:28:27.84 N,-103.8,21.4744
18PSU0077Z,4,DISCONTINUO,CENTRO DE ESTUDIOS DE CIENCIAS SOCIALES Y DE LA SALUD,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PRIVADO,PRIVADO,18,NAYARIT,17,TEPIC,1,TEPIC,CALLE LAGO ONTARIO,84,CALLE LAGO PÁTZCUARO,NINGUNO NINGUNO,AVENIDA LAGOS DEL COUNTRY,83,LAGOS DEL COUNTRY,63175,3112196191,3112196191,,,,,,,,,,,,104:51:43.10 W,21:28:41.05 N,-104.861972,21.478069
18KCC0220L,1,MATUTINO,CURSOS COMUNITARIOS,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,18,NAYARIT,19,LA YESCA,623,LA CIÉNEGA,CALLE ENTRANDO A LA COMUNIDAD,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,63580,,,,,9,9,18,0,1,1,0,0,,104:17:20.40 W,21:18:0.72 N,-104.289,21.3002
18EES0072H,2,VESPERTINO,GABRIEL LEYVA,BÁSICA,SECUNDARIA,GENERAL,PÚBLICO,ESTATAL,18,NAYARIT,17,TEPIC,1,TEPIC,CALLE 2,0,CALLE AVENIDA INSURGENTES,CALLE ABASOLO,NINGUNO NINGUNO,139,EL RODEO,63060,,,,,,,,,,,,,,0:0:0.00 W,0:0:0.00 S,0,0
18DPR0767X,1,MATUTINO,VASCO DE QUIROGA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,18,NAYARIT,5,HUAJICORI,108,QUIVIQUINTA,CALLE HIDALGO,57,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,63490,,,,,38,41,79,1,2,3,4,4,,105:20:2.40 W,22:43:50.16 N,-105.334,22.7306
18DPR0843M,1,MATUTINO,HERMANOS FLORES MAGON,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,18,NAYARIT,4,COMPOSTELA,184,ÚRSULO GALVÁN,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,63726,3112147795,3112147795,,,57,47,104,0,4,4,5,6,,105:20:24.00 W,20:57:8.28 N,-105.34,20.9523
18EJN0379O,1,MATUTINO,LEONOR LOPEZ ORELLANA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,18,NAYARIT,14,SANTA MARÍA DEL ORO,13,CERRO BLANCO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,3,NINGUNO,63832,3112135831,3112135831,,,10,12,22,0,0,0,1,2,,104:37:19.20 W,21:22:35.40 N,-104.622,21.3765
18EMS0007Q,1,MATUTINO,CECYTEN EMSAD TEPUZHUACAN,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,18,NAYARIT,3,AMATLÁN DE CAÑAS,63,TEPUZHUACÁN,CALLE NEZAHUALCOYOTL,0,CALLE CARRETERA A UZETA,CALLE CUAUHTEMOC,NINGUNO NINGUNO,2,NINGUNO,63985,,,,,,,,,,,,,,104:31:12.00 W,20:52:41.52 N,-104.52,20.8782
18PJN0172C,1,MATUTINO,MI PEQUEÑO PICASSO,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,18,NAYARIT,17,TEPIC,1,TEPIC,NINGUNO NINGUNO,4,CALLE NINGUNO,CALLE PASEO DEL GERANIO,NINGUNO NINGUNO,368,VILLAS DEL ROBLE,63173,,,,,13,3,16,0,2,2,2,2,,104:49:11.00 W,21:29:33.27 N,-104.819722,21.492574
18EPR0054Z,1,MATUTINO,EMILIO MANUEL GONZALEZ,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,ESTATAL,18,NAYARIT,5,HUAJICORI,29,EL COLORADO,CALLE HEROES DE NACOZARI,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,63493,3111810273,3111810273,,,6,13,19,0,0,0,1,1,,105:13:55.20 W,22:41:20.76 N,-105.232,22.6891
18ETV0248L,1,MATUTINO,FERNANDO MONTES DE OCA,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO-ESTATAL,18,NAYARIT,4,COMPOSTELA,154,RINCÓN DE GUAYABITOS,CALLE RETORNO MANGLES,0,AVENIDA GUAYABITOS,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,63727,,,,,47,29,76,2,1,3,4,4,,105:15:57.60 W,21:1:27.48 N,-105.266,21.0243
18ETV0250Z,1,MATUTINO,EMILIANO MAYORGA ISIORDIA,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO-ESTATAL,18,NAYARIT,8,XALISCO,20,EL TEPOZAL,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,63780,,,,,13,9,22,1,0,1,2,2,,105:3:54.00 W,21:23:15.00 N,-105.065,21.3875
18EJN0030Z,1,MATUTINO,JOSE ROSAS MORENO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,18,NAYARIT,17,TEPIC,1,TEPIC,CALLE HIDALGO,0,CALLE SAN LUIS,CALLE URES,NINGUNO NINGUNO,426,ZONA CENTRO,63000,3112135831,3112135831,,,42,39,81,0,4,4,4,4,,0:0:0.00 W,0:0:0.00 S,0,0
18EJN0115F,1,MATUTINO,NUEVAS PALOMAS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,ESTATAL,18,NAYARIT,17,TEPIC,1,TEPIC,CALLE ENRIQUE CAMARENA,0,CALLE 20 DE NOVIEMBRE,CALLE 3 DE MAYO,NINGUNO NINGUNO,112,NUEVAS PALOMAS,63194,3112135831,3112135831,,,7,10,17,0,0,0,1,1,,104:53:38.40 W,21:30:26.64 N,-104.894,21.5074
18PSU0085I,4,DISCONTINUO,INSTITUTO DE BELLAS ARTES Y EDUCACIÓN,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PRIVADO,PRIVADO,18,NAYARIT,17,TEPIC,1,TEPIC,CALLE REVOLUCIÓN SOCIAL,303,CALLE COLOMBIA,CALLE AGUSTÍN DE ITURBIDE,CALLE REPÚBLICA DE BRASIL,99,MENCHACA,63150,3111336705,3111336705,,,,,,,,,,,,104:53:21.71 W,21:29:43.70 N,-104.889365,21.495473
18KCC0104V,1,MATUTINO,CURSOS COMUNITARIOS,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,18,NAYARIT,9,DEL NAYAR,789,LA MEZQUITERA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,63780,,,,,3,5,8,1,0,1,0,0,,104:28:30.00 W,22:18:34.20 N,-104.475,22.3095
18PJN0173B,1,MATUTINO,LA CASITA DEL MAR,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,18,NAYARIT,20,BAHÍA DE BANDERAS,13,BUCERÍAS,CALLE RICARDO FLORES MAGÓN,16,CALLE LUCIO BLANCO,CALLE AMADO NERVO,CALLE 20 DE NOVIEMBRE,11,LOMA BONITA,63732,3292981112,3292981112,,,16,14,30,0,2,2,2,2,,105:20:23.01 W,20:45:34.55 N,-105.339725,20.759596
18PPR0100Z,1,MATUTINO,PRIMARIA WAIKARIPA,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,18,NAYARIT,17,TEPIC,1,TEPIC,CALLE DR. MARTINEZ,524,CALLE BOGOTÁ,CALLE BUENOS AIRES,CALLE PASEO DE HAMBURGO,23,CIUDAD DEL VALLE,63157,3112105773,3112105773,,,10,9,19,1,1,2,2,2,,104:53:7.20 W,21:29:44.23 N,-104.885334,21.495619
18ETV0070P,1,MATUTINO,LAZARO LLANOS IGLESIAS,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO-ESTATAL,18,NAYARIT,12,SAN BLAS,28,LA LIBERTAD,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,63765,,,,,33,31,64,1,5,6,6,6,,105:10:26.40 W,21:35:32.28 N,-105.174,21.5923
18EMS0025F,2,VESPERTINO,EMSAD 09 OTATES Y CANTARRANAS (COBAEN),MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,18,NAYARIT,4,COMPOSTELA,119,OTATES Y CANTARRANAS,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,2,NINGUNO,63710,,,,,,,,,,,,,,105:10:51.60 W,21:19:57.72 N,-105.181,21.3327
